gene_id,baseMean_old,log2FC_old,padj_old,deg_flag_old,baseMean_new,log2FC_new,padj_new,deg_flag_new,status,direction_change
AT2G40435,30.36034757,-0.168105295,0.638275359,no,24.0882647814058,-0.183942244322206,0.627341131653061,no,both_non_DEG,
AT2G40450,,,,,0.704496026718694,-0.245641857254081,0.781862998189411,no,,
AT2G40460,305.3696454,0.461630642,0.018823763,yes,249.472442821074,0.464194303587208,0.0198222128157462,no,lost_DEG,
AT2G40470,19.27593855,-0.357361249,0.014053488,yes,15.0033631001005,-0.373851827387404,0.0113094563950862,no,lost_DEG,
AT2G40475,285.2585844,0.11799004,0.590543478,no,232.832253634011,0.120752381844281,0.592991560890411,no,both_non_DEG,
AT2G40480,262.256813,-0.152522015,0.116210544,no,213.931936231699,-0.152345118471241,0.12081679858601,no,both_non_DEG,
AT2G40490,3140.435055,-0.219398038,2.33e-05,yes,2569.6246519617,-0.214607076963268,3.2988013970451e-05,no,lost_DEG,
AT2G40510,1993.724172,-0.177057834,7.13e-05,yes,1632.45636618291,-0.173019280143651,0.000107734690456325,no,lost_DEG,
AT2G40520,121.8495919,0.087196028,0.316647948,no,98.9611537018879,0.0900013831618797,0.301843926074875,no,both_non_DEG,
AT2G40530,11.94285366,0.468407189,0.004257461,yes,8.99444558799793,0.493399554511157,0.00705475175765745,no,lost_DEG,
AT2G40540,804.3128186,-0.110192783,0.023665824,yes,657.700233768639,-0.10675147852713,0.0298242575985097,no,lost_DEG,
AT2G40550,253.972777,-0.072337581,0.621371614,no,207.156012952949,-0.0729594713989766,0.626639718330883,no,both_non_DEG,
AT2G40570,136.7680487,-0.140554425,0.016320344,yes,111.208533057041,-0.147395125064384,0.010854522767164,no,lost_DEG,
AT2G40580,,,,,0.231913369628121,-0.0366851450234766,,no,,
AT2G40590,1173.180769,-0.213321482,0.000684376,yes,960.268879810733,-0.210241980083049,0.000856078292661389,no,lost_DEG,
AT2G40600,302.5890847,0.151790181,0.012368849,yes,246.982848081372,0.158037382651009,0.00750005296731637,no,lost_DEG,
AT2G40610,180.1264481,-0.774690201,0.012508109,yes,146.695003174077,-0.773972744890978,0.0146795792807843,no,lost_DEG,
AT2G40620,286.5949138,-0.211085564,0.037667059,yes,233.790453022728,-0.203596962820924,0.0463527254125216,no,lost_DEG,
AT2G40630,165.704729,0.050435229,0.581600614,no,135.477523907107,0.0526043495770367,0.562716643367409,no,both_non_DEG,
AT2G40640,92.28396842,-0.213430103,0.059806542,no,75.2329214640103,-0.201744232147438,0.0774415032378445,no,both_non_DEG,
AT2G40650,502.6281426,0.005068489,0.939557409,no,410.794027132423,0.00792175704375046,0.902136653190393,no,both_non_DEG,
AT2G40660,693.916538,-0.099623758,0.020684639,yes,567.340951798043,-0.096582411353115,0.0245316862577984,no,lost_DEG,
AT2G40670,41.91880116,-0.156048786,0.376405032,no,33.5370891872066,-0.154608751868647,0.418142727068521,no,both_non_DEG,
AT2G40690,215.7965617,-0.143295221,0.022313594,yes,175.852250729629,-0.141063457138206,0.0245707375806655,no,lost_DEG,
AT2G40700,295.0734763,-0.072272826,0.544636096,no,240.793599741488,-0.0724906854993106,0.551852272746048,no,both_non_DEG,
AT2G40710,10.7105628,0.033551435,0.944385826,no,8.46508158114591,0.0654230378899848,0.898663089505385,no,both_non_DEG,
AT2G40711,18.55181673,-0.197988291,0.166833541,no,14.7055099906133,-0.198213457764325,0.206910340029434,no,both_non_DEG,
AT2G40715,,,,,0.470210455355733,-0.408564558371229,0.695125451446174,no,,
AT2G40720,54.32383655,-0.029893665,0.802768036,no,43.8454900360828,-0.0311593564647187,0.800453713208772,no,both_non_DEG,
AT2G40730,868.1736108,-0.042265224,0.326977406,no,710.018264773537,-0.0377851829891026,0.39495042882352,no,both_non_DEG,
AT2G40740,2.258935631,0.392966768,0.350354642,no,1.09316535339588,0.533287077706554,0.487145352232892,no,both_non_DEG,
AT2G40750,30.86688255,1.391343865,9.65e-08,yes,24.4796657549558,1.45947210960883,1.11662777181486e-07,yes,both_DEG,same_direction
AT2G40760,335.5031654,-0.13299315,0.006220646,yes,273.79367309761,-0.124407869251948,0.011201387870133,no,lost_DEG,
AT2G40765,731.3456846,-0.011074557,0.840022304,no,598.10241273887,-0.00696756245089783,0.904994703473201,no,both_non_DEG,
AT2G40770,242.8031117,0.083050322,0.057865496,no,198.462823649063,0.0850510246874059,0.0527686025188021,no,both_non_DEG,
AT2G40780,85.34885152,-0.040463154,0.677159318,no,69.1912905396961,-0.0457434892374935,0.643650417344799,no,both_non_DEG,
AT2G40790,2.463816706,0.076014701,0.868569255,no,1.20487509959514,0.105716233155329,0.88277075209921,no,both_non_DEG,
AT2G40800,396.6985887,0.014246809,0.803202165,no,323.959189459343,0.015594343182282,0.788737938819381,no,both_non_DEG,
AT2G40810,71.9742973,0.122312997,0.240510607,no,58.123007138834,0.135740274325054,0.191586144856195,no,both_non_DEG,
AT2G40815,151.2749915,0.223242132,0.013593978,yes,123.194238805561,0.230663546820327,0.00976685610520573,no,lost_DEG,
AT2G40820,266.2742333,-0.297031998,0.000140899,yes,217.186305158621,-0.295071347286171,0.00016911108646844,no,lost_DEG,
AT2G40830,317.924028,0.17734622,0.001025927,yes,259.569687125069,0.178138170281007,0.00107463802736453,no,lost_DEG,
AT2G40840,2049.544247,0.13658669,0.246999016,no,1677.73374251112,0.140313065991876,0.239715724606764,no,both_non_DEG,
AT2G40850,36.71928765,0.002086392,0.990884194,no,29.7113668031756,0.00260400988697744,0.98805347536124,no,both_non_DEG,
AT2G40860,183.9208622,-0.051131262,0.526704963,no,150.293176232172,-0.0345109179314591,0.695867500339615,no,both_non_DEG,
AT2G40880,270.2427033,0.23960127,0.007365636,yes,221.18055726682,0.247954986863046,0.00562335659807598,no,lost_DEG,
AT2G40890,1554.206338,-0.072677838,0.370187457,no,1271.9884585832,-0.0691782735644305,0.407621177710283,no,both_non_DEG,
AT2G40900,414.720596,-0.074897121,0.652298143,no,338.873338102153,-0.0733334833271979,0.669272448155806,no,both_non_DEG,
AT2G40910,4.940109283,0.379770021,0.148189153,no,3.23760362121478,0.487747972631713,0.13092993750765,no,both_non_DEG,
AT2G40920,279.155227,0.021187366,0.799060905,no,227.794424350453,0.0206122656317204,0.809213603416785,no,both_non_DEG,
AT2G40925,1.123655926,0.165762689,0.781169353,no,,,,,,
AT2G40930,385.332186,-0.062964335,0.225566117,no,314.642001479989,-0.0578276597341297,0.27382621326319,no,both_non_DEG,
AT2G40935,65.72155151,-0.114848946,0.1757759,no,53.0466257086276,-0.0974193798169278,0.282678184971263,no,both_non_DEG,
AT2G40940,931.6519002,0.18503265,0.073217943,no,762.058437695876,0.191315521185676,0.0640927515048612,no,both_non_DEG,
AT2G40950,363.9942161,0.140563185,0.005380859,yes,297.320438407645,0.136869291621289,0.00621973436947899,no,lost_DEG,
AT2G40955,2.540604799,0.246255556,0.579495614,no,1.34773742071834,0.411195035211933,0.616928703796243,no,both_non_DEG,
AT2G40960,154.0937116,-0.143249528,0.068902142,no,126.174570516296,-0.134953579984929,0.09234183265665,no,both_non_DEG,
AT2G40970,111.5323719,-0.035341609,0.843789125,no,90.464363485758,-0.0236087604675233,0.90233885303175,no,both_non_DEG,
AT2G40980,289.2551853,-0.013177026,0.826560316,no,235.987939872754,-0.0123258604309123,0.840849562815838,no,both_non_DEG,
AT2G40990,,,,,0.199840043139508,0.23328698389191,,no,,
AT2G41000,93.276449,0.095167145,0.472084617,no,75.5566803995988,0.0925733976643878,0.496734504468246,no,both_non_DEG,
AT2G41010,179.5348938,1.144693798,1.46e-05,yes,146.249013540434,1.1568160988469,1.46172787642208e-05,yes,both_DEG,same_direction
AT2G41020,133.275651,-0.040194943,0.494404624,no,108.282391042499,-0.0342773059887751,0.600435643142792,no,both_non_DEG,
AT2G41040,252.6265722,0.201651044,0.108241233,no,206.082945191914,0.20345549539426,0.11048005320369,no,both_non_DEG,
AT2G41050,109.2050115,-0.381332831,7.13e-05,yes,88.5970403019408,-0.38498838234827,4.94025430261843e-05,no,lost_DEG,
AT2G41060,345.1917188,-0.063981193,0.321909715,no,282.023797419031,-0.057383983577575,0.393907584070806,no,both_non_DEG,
AT2G41070,54.02175845,0.177185453,0.105295138,no,43.4929657890628,0.191973463933996,0.0788533393501458,no,both_non_DEG,
AT2G41080,101.593712,0.021495661,0.805222122,no,82.3482620607092,0.0204898975371214,0.812618625344407,no,both_non_DEG,
AT2G41082,5.744168243,0.116066422,0.682480028,no,3.90078302488513,0.0968912089613975,0.786543792838995,no,both_non_DEG,
AT2G41090,1068.069634,0.63513508,0.000264942,yes,875.433978627129,0.639579751761129,0.000263786238216377,no,lost_DEG,
AT2G41100,2280.890862,1.651910393,1.1e-05,yes,1868.3080191974,1.65998655058134,1.02035540657406e-05,yes,both_DEG,same_direction
AT2G41105,6.176462313,2.01934985,4.95e-07,yes,4.72635486102799,2.49621631156699,8.47541934483845e-06,yes,both_DEG,same_direction
AT2G41110,928.2600016,0.434985517,2.23e-06,yes,759.872441387708,0.4402438243101,1.76943704134709e-06,no,lost_DEG,
AT2G41120,164.8260652,-0.059202787,0.572208705,no,134.605364329466,-0.0567567551887112,0.600665132523133,no,both_non_DEG,
AT2G41130,85.159813,0.062811197,0.480675228,no,68.9461222850485,0.0680285423656656,0.460992778441648,no,both_non_DEG,
AT2G41140,684.3606399,0.037978757,0.755100904,no,559.594759330912,0.0399264522044381,0.746705231952657,no,both_non_DEG,
AT2G41150,74.98359254,-0.053499509,0.625975022,no,60.5859369932391,-0.051023162543082,0.656432094371955,no,both_non_DEG,
AT2G41160,273.8476912,0.040946056,0.628278323,no,223.364249988647,0.0477580750790003,0.564899409810068,no,both_non_DEG,
AT2G41170,132.3995508,0.079679595,0.486338198,no,107.637665807256,0.084531360461995,0.469961015124971,no,both_non_DEG,
AT2G41178,85.88040807,0.177315084,0.58841263,no,69.9635586935471,0.185293032123914,0.580408131427981,no,both_non_DEG,
AT2G41180,62.23188111,-0.084988442,0.833432458,no,50.6799542039075,-0.0873049509629261,0.835033008381728,no,both_non_DEG,
AT2G41190,94.51663538,-0.058638489,0.791127198,no,76.5633434634231,-0.0609946889852239,0.789977421416893,no,both_non_DEG,
AT2G41200,45.09767045,0.006882749,0.957667516,no,36.1037881110858,0.025690134584987,0.834856839543467,no,both_non_DEG,
AT2G41210,47.60850731,0.120728083,0.204219983,no,38.1598570594684,0.122959941486747,0.225733067474211,no,both_non_DEG,
AT2G41220,2480.953271,-0.007258448,0.940569709,no,2030.4551727108,-0.00347413700662002,0.973674564774299,no,both_non_DEG,
AT2G41225,,,,,0.171493118187241,0.863569596381896,,no,,
AT2G41230,15.78454355,0.685718849,0.020585317,yes,12.5862670797117,0.719784134251793,0.0212599949862398,no,lost_DEG,
AT2G41231,9.627483982,0.434393952,0.217170013,no,7.48436380294448,0.471272304743906,0.229488428066519,no,both_non_DEG,
AT2G41240,235.5204001,1.014734222,0.011503861,yes,192.511691090997,1.02602653439522,0.0125431165968678,yes,both_DEG,same_direction
AT2G41250,245.1754198,0.028182767,0.875212416,no,199.929141509414,0.0354323355200699,0.844595443104432,no,both_non_DEG,
AT2G41260,4.824441008,-0.403340323,0.426533754,no,3.15990408198309,-0.55728894058201,0.484954891232073,no,both_non_DEG,
AT2G41280,2.11779934,-0.217289157,0.695891698,no,0.91776880677275,-0.584812789175529,0.646536068738919,no,both_non_DEG,
AT2G41290,96.02172837,-0.381444901,0.000504905,yes,77.7971307675689,-0.378822214947663,0.000817355211484375,no,lost_DEG,
AT2G41300,35.86244975,-0.008108891,0.95647417,no,28.571061042906,0.0065690312616418,0.968626152714924,no,both_non_DEG,
AT2G41310,476.8415619,-0.251676761,0.001033034,yes,390.024098627976,-0.249117720933106,0.00134354317831082,no,lost_DEG,
AT2G41312,37.93691007,-0.348772176,0.008974176,yes,30.2025767784577,-0.36536651279996,0.00916968084256948,no,lost_DEG,
AT2G41330,65.32796768,-0.366441485,3.44e-05,yes,52.6607460615865,-0.361892807220607,6.78428130511844e-05,no,lost_DEG,
AT2G41340,57.45318356,-0.21701537,0.156123621,no,46.4175258285585,-0.210852952843504,0.185605109445445,no,both_non_DEG,
AT2G41342,1.169650087,0.12055691,0.841907793,no,0.208505650254684,0.233357204506353,,no,both_non_DEG,
AT2G41350,189.9711344,-0.092462002,0.05489454,no,154.713199373482,-0.092108570150962,0.0528195382038211,no,both_non_DEG,
AT2G41370,257.0880877,-0.107033693,0.280468852,no,209.786004999289,-0.107686660215217,0.285880041167803,no,both_non_DEG,
AT2G41375,,,,,0.511267039915599,0.794236660978255,0.818329853891787,no,,
AT2G41380,345.9655414,0.485755532,1.12e-05,yes,282.532810459259,0.490487892866212,9.9366312275232e-06,no,lost_DEG,
AT2G41410,1164.482418,0.820864956,6.62e-15,yes,953.548582007471,0.826014029292778,6.10128332115062e-15,no,lost_DEG,
AT2G41420,542.5075066,0.238974204,0.068943561,no,443.363619179865,0.245563815278252,0.0624057803076569,no,both_non_DEG,
AT2G41430,4785.330963,0.360674503,0.227240902,no,3915.21289717723,0.366407249091201,0.225415330673773,no,both_non_DEG,
AT2G41440,105.2569602,0.009269112,0.920865944,no,85.6641344004675,0.0141647682170144,0.879584907523428,no,both_non_DEG,
AT2G41445,,,,,1.13735974598228,1.21604452493386,0.0280190573737949,yes,,
AT2G41450,30.09855799,-0.293619773,0.031078197,yes,24.1019039653313,-0.32335747032353,0.0189164629719678,no,lost_DEG,
AT2G41451,,,,,0.727404560238693,0.24376020701778,0.749308808828681,no,,
AT2G41460,190.6689025,0.22972456,0.000111208,yes,155.395294918788,0.230920388743031,0.000129120699237963,no,lost_DEG,
AT2G41470,2.009000025,-0.23962765,0.557821829,no,0.860483801487827,-0.559721486369404,0.353031860970606,no,both_non_DEG,
AT2G41475,423.6130253,0.004291041,0.957667516,no,346.103142600868,0.00925467741256314,0.909983460819701,no,both_non_DEG,
AT2G41480,55.0545165,-0.450679891,0.010471706,yes,44.2474991415105,-0.450898849779325,0.0134103535957616,no,lost_DEG,
AT2G41490,178.3777593,-0.021490484,0.810760163,no,145.453108604495,-0.0105648846035485,0.912512850190862,no,both_non_DEG,
AT2G41500,255.9268145,0.012740605,0.891690467,no,209.17028744372,0.0150887219193638,0.874944086566332,no,both_non_DEG,
AT2G41505,7.969896917,-0.024977501,0.925907715,no,5.98045610966533,-0.0261308776422431,0.932645065009501,no,both_non_DEG,
AT2G41510,36.95271197,-0.097548072,0.633882184,no,29.8932365843515,-0.10287885269259,0.619585480298553,no,both_non_DEG,
AT2G41515,2.773108464,0.133939986,0.785002461,no,1.78444751656637,-0.0192458906484224,0.982184248196234,no,both_non_DEG,
AT2G41520,351.5152078,0.0596296,0.244733475,no,286.948708776366,0.0577333022504853,0.283024881014672,no,both_non_DEG,
AT2G41530,1184.109169,0.049731531,0.358983382,no,968.976999389371,0.053164321144134,0.332782419280436,no,both_non_DEG,
AT2G41540,608.1050257,0.012677133,0.856403709,no,497.565479620419,0.0146961890616366,0.834704164022474,no,both_non_DEG,
AT2G41550,82.40324099,-0.188508228,0.128955391,no,67.1555007161085,-0.181538450497237,0.156970130829841,no,both_non_DEG,
AT2G41560,2095.719484,-0.065976825,0.695686454,no,1714.1535553426,-0.0608649213359989,0.727638425412077,no,both_non_DEG,
AT2G41590,,,,,0.406153820280229,-0.0972532958186038,0.945494775712514,no,,
AT2G41600,221.1273939,-0.083198396,0.128007913,no,180.270203522385,-0.0801344804993702,0.144225802007435,no,both_non_DEG,
AT2G41610,3.821582657,0.187588023,0.594620728,no,2.66766550014727,0.264290844178374,0.545344081987511,no,both_non_DEG,
AT2G41620,602.3821999,0.087413369,0.057811914,no,492.954068511804,0.0905869491623481,0.0485260081748505,no,both_non_DEG,
AT2G41630,973.8654923,1.028394982,1.04e-10,yes,797.074149320049,1.03405046511497,9.97102850623092e-11,yes,both_DEG,same_direction
AT2G41640,92.56299764,1.084074303,7.42e-05,yes,75.000649417902,1.10751837264479,6.6760574969988e-05,yes,both_DEG,same_direction
AT2G41650,659.336072,-0.042549761,0.472303695,no,539.488592879502,-0.0410230257826989,0.495930678432084,no,both_non_DEG,
AT2G41660,496.8928155,-0.077103424,0.569596358,no,406.09005310807,-0.0739888520405798,0.598665320544562,no,both_non_DEG,
AT2G41670,90.03695349,-0.081264994,0.421684987,no,73.4770149056197,-0.095822967687573,0.337787326982491,no,both_non_DEG,
AT2G41680,2652.491948,-0.205540707,1.09e-09,yes,2170.73430713795,-0.200721763559282,9.92037815252489e-10,no,lost_DEG,
AT2G41690,6.544013948,0.430075118,0.050938067,no,4.52561693124921,0.479839196295038,0.0646861970614441,no,both_non_DEG,
AT2G41700,536.7790495,0.067948362,0.343129442,no,438.755850885638,0.0733767175748515,0.307870082656902,no,both_non_DEG,
AT2G41705,148.6693336,0.031600279,0.690380393,no,121.018342268794,0.0402534838375982,0.605641067126364,no,both_non_DEG,
AT2G41710,232.3506041,0.100169518,0.41459341,no,189.740452531374,0.11048777892529,0.366477210258746,no,both_non_DEG,
AT2G41720,670.3906456,-0.054651824,0.307116825,no,548.002008126327,-0.0513843268743593,0.335510536630415,no,both_non_DEG,
AT2G41730,36.92334304,0.849903048,2.77e-08,yes,29.4448283764946,0.876010749868312,3.79686082183695e-08,no,lost_DEG,
AT2G41740,1319.346501,-0.026543916,0.637640011,no,1079.39923914591,-0.0220852245054414,0.70793354048025,no,both_non_DEG,
AT2G41750,2.452967722,0.174707852,0.72401568,no,1.4678227291886,0.29458492008743,0.774809407162914,no,both_non_DEG,
AT2G41760,201.3566895,-0.075975748,0.405059947,no,164.206750189715,-0.0656813797534757,0.485923897447631,no,both_non_DEG,
AT2G41770,426.3833984,-0.016247457,0.81957188,no,348.5050448709,-0.0133460992552707,0.858394921268264,no,both_non_DEG,
AT2G41780,73.49152378,-0.071014676,0.469597899,no,59.3440074528114,-0.0585161166394099,0.579001014255597,no,both_non_DEG,
AT2G41790,1085.230921,0.059961951,0.190380186,no,887.731161356541,0.0640979251186385,0.158622186673499,no,both_non_DEG,
AT2G41800,206.8639769,-0.138752164,0.383950449,no,168.557835448519,-0.135674145931056,0.409389999681557,no,both_non_DEG,
AT2G41810,8.993821854,-0.617504009,0.002463117,yes,6.57444503670164,-0.685453311893524,0.00351237234971915,no,lost_DEG,
AT2G41820,537.0083337,-0.189599325,0.032212071,yes,438.882971344535,-0.187561411491074,0.0352817376256092,no,lost_DEG,
AT2G41830,210.7615289,0.098894492,0.107137069,no,171.748361401305,0.104354191146601,0.0857414847282899,no,both_non_DEG,
AT2G41835,68.97609977,0.353151226,0.000487667,yes,55.685682588016,0.356072926128305,0.000359820356143065,no,lost_DEG,
AT2G41840,8946.398015,-0.187061934,1.63e-05,yes,7323.56481005737,-0.183027381239584,2.07572500414065e-05,no,lost_DEG,
AT2G41850,52.41921603,-0.067449583,0.855923511,no,42.1401499172083,-0.0587506950942481,0.884147632274754,no,both_non_DEG,
AT2G41860,,,,,0.243212485761289,-0.366593880111648,,no,,
AT2G41870,123.3051748,0.114344091,0.487742162,no,100.206162186795,0.1228986312238,0.466444559093526,no,both_non_DEG,
AT2G41880,144.1162041,0.235390929,0.001898997,yes,117.200214122508,0.250193552064574,0.00107406639143911,no,lost_DEG,
AT2G41890,241.0210864,0.14902535,0.004334406,yes,196.574939187053,0.151452504315292,0.00368781347989302,no,lost_DEG,
AT2G41900,1116.114188,-0.005795798,0.942780897,no,913.181114994909,-0.00349698146814256,0.967660389883296,no,both_non_DEG,
AT2G41905,22.05122381,0.230327218,0.075335915,no,17.2526078991005,0.243813339832086,0.0826513664629782,no,both_non_DEG,
AT2G41920,,,,,0.27727054643711,0.936169033352867,,no,,
AT2G41930,,,,,0.169606534856514,0.506388636960581,,no,,
AT2G41940,360.4342978,-0.031411386,0.885752227,no,294.501384316752,-0.0289441383184149,0.898663089505385,no,both_non_DEG,
AT2G41945,140.0240894,0.059176648,0.314482479,no,113.803151318024,0.0668938860552098,0.265389611758492,no,both_non_DEG,
AT2G41950,442.2909022,-0.241427908,0.000395676,yes,361.301256946176,-0.239344677836836,0.000444000527864455,no,lost_DEG,
AT2G41960,809.6555326,0.053881255,0.116215919,no,662.608503747492,0.0556790628110378,0.0983843329234213,no,both_non_DEG,
AT2G41970,59.27720351,-0.203021004,0.131695299,no,47.6457114876021,-0.192245040514814,0.176868847698671,no,both_non_DEG,
AT2G41980,290.2249679,-0.09218689,0.178213771,no,236.830658050136,-0.0888080084720169,0.203617860118529,no,both_non_DEG,
AT2G41990,144.273941,-0.188915299,0.231575545,no,117.20742981763,-0.180509090317467,0.26389805072183,no,both_non_DEG,
AT2G42005,9.116481145,0.09683683,0.710725419,no,6.63775652300481,0.103290046680463,0.741047728989944,no,both_non_DEG,
AT2G42010,417.2108378,0.207328267,0.000178642,yes,341.256044143279,0.213006155667345,0.000110618541907454,no,lost_DEG,
AT2G42030,377.6425819,-0.055891402,0.50377621,no,308.389509024265,-0.0462715069013997,0.594478410992927,no,both_non_DEG,
AT2G42040,183.3134747,-0.15135782,0.493713804,no,149.153322920261,-0.143478848166794,0.531780078837796,no,both_non_DEG,
AT2G42060,41.30174225,0.059037682,0.747185483,no,33.0785032656721,0.081543782575936,0.646102444807641,no,both_non_DEG,
AT2G42065,,,,,0.89396457204408,0.201565265574102,0.807238552625419,no,,
AT2G42070,469.1711433,0.036479158,0.426212991,no,383.32964615328,0.0439116025177256,0.332347941408224,no,both_non_DEG,
AT2G42080,159.6206348,0.001986633,0.978682113,no,129.858125731312,0.015949841456717,0.813102783530973,no,both_non_DEG,
AT2G42090,,,,,0.183756655202911,-0.0366579114100636,,no,,
AT2G42110,53.37920388,-1.208655791,1.58e-05,yes,42.8587396424745,-1.23098423316811,4.09742567796394e-05,yes,both_DEG,same_direction
AT2G42120,147.8814231,0.062701945,0.427457364,no,120.271969031616,0.06552752171107,0.41785595079438,no,both_non_DEG,
AT2G42130,785.2069213,-0.102418959,0.006308173,yes,642.14840559178,-0.097373343899324,0.00983568724705354,no,lost_DEG,
AT2G42140,4.776088467,-0.57428163,0.019582629,yes,3.13431343491817,-0.652624269355764,0.0291445904662459,no,lost_DEG,
AT2G42150,24.05364097,-0.144958307,0.543968972,no,19.1655237655113,-0.144657600170053,0.544020097438854,no,both_non_DEG,
AT2G42160,197.1753262,0.122941327,0.239193399,no,160.584476781016,0.134294981414155,0.18883766005297,no,both_non_DEG,
AT2G42170,108.8104785,-0.530510738,0.007844268,yes,88.2003914510409,-0.52524784809967,0.00960496392939646,no,lost_DEG,
AT2G42190,398.1490784,-0.102037351,0.162789049,no,325.099065585458,-0.0976855340275577,0.18794793034676,no,both_non_DEG,
AT2G42200,59.14526637,-0.25326993,0.175367342,no,47.7823617651438,-0.265148036892185,0.165878476477104,no,both_non_DEG,
AT2G42210,1355.701973,-0.020989669,0.576640251,no,1109.22674855696,-0.0158737049318304,0.692967604247948,no,both_non_DEG,
AT2G42220,3034.823382,-0.257418563,0.000747256,yes,2484.2169549528,-0.252577204048397,0.000964715783160099,no,lost_DEG,
AT2G42230,515.9537404,-0.025314234,0.72401568,no,421.691456875326,-0.0229517800936579,0.753359145266343,no,both_non_DEG,
AT2G42240,108.8947391,-0.046376111,0.475811798,no,88.756385173504,-0.0424775385077796,0.529328369446669,no,both_non_DEG,
AT2G42247,69.53859126,-0.048433062,0.757233037,no,56.6649249388561,-0.0500598420202625,0.751107312102709,no,both_non_DEG,
AT2G42250,34.28658846,0.10353525,0.631257099,no,27.7343185907159,0.104518028381218,0.638663082897233,no,both_non_DEG,
AT2G42260,47.63889347,-0.248357203,0.033052835,yes,38.2006447268879,-0.257377219071203,0.0293352129739401,no,lost_DEG,
AT2G42270,558.9746731,0.099140235,0.174557624,no,457.533076325783,0.103577330837886,0.155679116030347,no,both_non_DEG,
AT2G42280,216.713389,-0.203125914,0.013858039,yes,177.075021897346,-0.197228217527131,0.0172489876885799,no,lost_DEG,
AT2G42290,122.0825881,-0.473077593,8.39e-07,yes,99.0668122279495,-0.468693520658586,1.73295022171766e-06,no,lost_DEG,
AT2G42300,305.4184009,0.123130725,0.12502868,no,249.303993834052,0.12633478249866,0.122004540310431,no,both_non_DEG,
AT2G42310,955.3965359,-0.011269651,0.826698767,no,781.61098384493,-0.0067222712658693,0.903933133750006,no,both_non_DEG,
AT2G42320,508.5110258,-0.015001074,0.918304961,no,415.812257844117,-0.00795329725639179,0.960883853797476,no,both_non_DEG,
AT2G42330,177.8567656,0.207581297,0.084191469,no,144.901647443354,0.220403491273124,0.0663885047875811,no,both_non_DEG,
AT2G42340,5.6081145,-0.040713264,0.912868169,no,3.81094811438935,-0.108091681764375,0.795645620033974,no,both_non_DEG,
AT2G42350,103.6665771,0.011065085,0.929260642,no,84.0530726562197,0.0134563465507633,0.91560195326138,no,both_non_DEG,
AT2G42360,22.96069055,0.485742516,0.005707565,yes,18.522284066542,0.49861244535152,0.00509855257693496,no,lost_DEG,
AT2G42365,71.71913133,0.238289113,0.026788676,yes,58.4351127925174,0.251439086698052,0.0217332000485961,no,lost_DEG,
AT2G42370,12.04707339,-0.090413798,0.86609187,no,9.4032253836079,-0.0792781604422407,0.904847992215132,no,both_non_DEG,
AT2G42380,188.0178578,-0.386012152,0.065284618,no,153.067631904258,-0.383262402337144,0.073269406542319,no,both_non_DEG,
AT2G42388,,,,,0.172978983948978,0.0529493859592401,,no,,
AT2G42390,169.9746026,-0.006511032,0.937044562,no,138.385611335255,0.00181635736156961,0.98415226180071,no,both_non_DEG,
AT2G42395,14.84154599,-0.326272857,0.030803544,yes,11.3216126130503,-0.372971745840884,0.0185978677974155,no,lost_DEG,
AT2G42400,219.5314574,0.080609962,0.373399534,no,178.891088730086,0.0913421746239104,0.298597916537641,no,both_non_DEG,
AT2G42430,29.88766431,-0.614565388,4e-09,yes,23.6879055242468,-0.62903536886596,2.91009683113505e-08,no,lost_DEG,
AT2G42440,4.195047386,-0.305403837,0.274443251,no,2.62796904075916,-0.428435624723711,0.232141059975024,no,both_non_DEG,
AT2G42450,108.4800496,0.287608286,1.05e-05,yes,88.0235231476068,0.289877376865851,1.97098340791744e-05,no,lost_DEG,
AT2G42480,2.484805832,0.780400832,0.039502322,yes,1.23917135574053,1.18301644258624,0.0852685526458038,no,lost_DEG,
AT2G42485,54.98308691,-0.213212508,0.051076029,no,44.6641085934378,-0.219940310066524,0.0399909603416429,no,both_non_DEG,
AT2G42490,1593.994753,-0.039013779,0.430377309,no,1304.29567230099,-0.034157665747079,0.508224120352684,no,both_non_DEG,
AT2G42500,1167.637237,-0.038104094,0.458458562,no,955.761172222703,-0.0319168725842852,0.548272102444266,no,both_non_DEG,
AT2G42510,32.50754412,0.119219441,0.321001156,no,25.7820006207819,0.0998129077832625,0.443975666896319,no,both_non_DEG,
AT2G42520,623.6408686,0.010970651,0.8401194,no,510.30021383724,0.0112068306793749,0.841091941055007,no,both_non_DEG,
AT2G42530,79.17555428,0.11898255,0.76136593,no,64.5104790863075,0.120201282977497,0.765646726116538,no,both_non_DEG,
AT2G42540,106.5247319,0.283174882,0.439852889,no,86.5499941825362,0.289757749065569,0.4482887930343,no,both_non_DEG,
AT2G42560,2.577618612,0.493945716,0.315931285,no,1.33875623172893,0.705187694114893,0.482061597653354,no,both_non_DEG,
AT2G42570,294.1500505,-0.235006383,0.00308561,yes,239.94931303524,-0.227708570843295,0.00396051318926075,no,lost_DEG,
AT2G42580,714.3260555,-0.189111761,0.322272509,no,583.656883135703,-0.183347095733984,0.348281121864199,no,both_non_DEG,
AT2G42590,2499.827277,-0.052281659,0.192362509,no,2045.62397939613,-0.0468794271259072,0.246866498088381,no,both_non_DEG,
AT2G42600,5934.834339,-0.18384984,0.027788043,yes,4857.22926555402,-0.180127637071649,0.0326921001992186,no,lost_DEG,
