"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006260","DNA replication","37/1444","152/16827",0.243421052631579,2.83659698935705,6.96877206186133,4.19673661527009e-09,3.57721835301593e-07,3.09022861545452e-07,"AT2G16440/AT1G44900/AT1G67630/AT5G46280/AT4G02060/AT5G41880/AT2G07690/AT2G21790/AT1G07370/AT5G52950/AT1G67320/AT5G44635/AT1G08260/AT4G12620/AT5G13060/AT5G67100/AT1G08840/AT3G05740/AT1G10930/AT3G54750/AT2G40550/AT5G52910/AT5G27680/AT4G24790/AT2G24490/AT5G24630/AT3G54710/AT2G37560/AT1G77470/AT2G42260/AT3G42660/AT3G48160/AT3G02820/AT5G44785/AT1G21690/AT3G12280/AT1G14350",37
"GO:0006261","DNA-templated DNA replication","34/1444","138/16827",0.246376811594203,2.87104058773937,6.76178119573261,1.27540061688724e-08,1.01532687903357e-06,8.77103901970193e-07,"AT2G16440/AT1G44900/AT1G67630/AT5G46280/AT4G02060/AT5G41880/AT2G07690/AT1G07370/AT5G52950/AT1G67320/AT5G44635/AT1G08260/AT4G12620/AT5G13060/AT5G67100/AT1G08840/AT3G05740/AT1G10930/AT3G54750/AT2G40550/AT5G52910/AT5G27680/AT4G24790/AT5G24630/AT3G54710/AT1G77470/AT2G42260/AT3G42660/AT3G48160/AT3G02820/AT5G44785/AT1G21690/AT3G12280/AT1G14350",34
"GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","15/1444","32/16827",0.46875,5.46236582409972,7.74111777156472,1.30460995630012e-08,1.01532687903357e-06,8.77103901970193e-07,"AT1G07840/AT5G20290/AT1G72320/AT5G18380/AT3G53890/AT1G06720/AT3G06530/AT2G09990/AT4G28200/AT5G27990/AT5G27700/AT1G17690/AT3G10530/AT2G43650/AT2G37990",15
"GO:0006268","DNA unwinding involved in DNA replication","9/1444","13/16827",0.692307692307692,8.06749414020882,7.81007367209893,1.2817405382074e-07,9.55964818079686e-06,8.25823180099417e-06,"AT2G16440/AT1G44900/AT5G46280/AT4G02060/AT2G07690/AT5G44635/AT3G05740/AT1G10930/AT5G27680",9
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","11/1444","20/16827",0.55,6.40917590027701,7.41574044947425,1.45222293047998e-07,1.03979161822367e-05,8.98238098894776e-06,"AT2G01250/AT3G09500/AT5G02610/AT5G65900/AT5G61770/AT1G80750/AT2G44120/AT2G39390/AT3G18600/AT3G55170/AT4G27010",11
"GO:0015979","photosynthesis","44/1444","228/16827",0.192982456140351,2.24883364922,5.81680589791126,2.57072645399577e-07,1.76984628948171e-05,1.52890573316591e-05,"AT4G30720/AT3G14395/AT1G64770/AT1G68890/AT1G60600/AT3G05410/AT3G04790/AT2G47940/AT4G33520/AT2G01918/AT2G21170/AT1G67090/AT3G01500/AT4G15510/AT1G64150/AT4G27600/AT3G17170/AT1G76450/AT1G55370/AT5G52520/AT1G22700/AT4G30950/AT5G27390/AT1G54500/AT1G60950/AT4G02530/AT3G54050/AT1G71500/AT3G01440/AT3G18680/AT1G73060/AT5G35220/AT5G02120/AT4G25910/AT4G35250/AT3G60750/AT4G33470/AT5G38410/AT1G55480/AT3G46610/AT3G58830/AT3G12780/AT2G18790/AT1G14150",44
"GO:0015995","chlorophyll biosynthetic process","20/1444","66/16827",0.303030303030303,3.53122639133719,6.31257445512721,3.57857635375538e-07,2.37246358267486e-05,2.0494848591293e-05,"AT2G41680/AT4G17600/AT3G03710/AT3G48730/AT5G58250/AT1G08520/AT1G03475/AT5G40850/AT4G14690/AT4G26150/AT5G08280/AT3G14930/AT3G51820/AT4G25080/AT3G57180/AT5G13630/AT4G18480/AT4G01690/AT2G40400/AT2G40490",20
"GO:0043414","macromolecule methylation","21/1444","73/16827",0.287671232876712,3.35224642355709,6.17075793401131,4.8575104313746e-07,3.10533702577162e-05,2.68258752770274e-05,"AT5G57280/AT3G13180/AT4G25630/AT1G14030/AT1G04870/AT3G57000/AT2G39670/AT5G26180/AT1G60230/AT5G52470/AT1G50000/AT4G26600/AT3G55160/AT1G03110/AT3G56330/AT4G28830/AT2G19870/AT3G28460/AT2G47420/AT2G31650/AT4G09980",21
"GO:0043039","tRNA aminoacylation","17/1444","51/16827",0.333333333333333,3.88434903047091,6.32036574623083,5.93596978109699e-07,3.66392617522883e-05,3.16513234425825e-05,"AT3G48110/AT4G04350/AT2G25840/AT5G16715/AT4G26870/AT5G64050/AT2G04842/AT1G28350/AT5G52520/AT4G33760/AT4G32915/AT1G11870/AT3G13490/AT2G31170/AT3G02660/AT3G55400/AT1G14610",17
"GO:0051644","plastid localization","14/1444","36/16827",0.388888888888889,4.5317405355494,6.49913081336454,6.86937142743641e-07,4.09872495170372e-05,3.54073916733477e-05,"AT1G01320/AT3G51720/AT4G28080/AT5G42880/AT3G52140/AT3G17170/AT3G56270/AT1G66840/AT1G42550/AT5G65460/AT2G40480/AT1G64500/AT5G10470/AT5G67385",14
"GO:0042793","plastid transcription","9/1444","15/16827",0.6,6.99182825484764,7.11293457945536,7.65170920366814e-07,4.24144268916599e-05,3.66402782145536e-05,"AT1G74850/AT4G14510/AT3G12080/AT4G20130/AT3G17170/AT1G21600/AT4G13670/AT5G24314/AT2G34640",9
"GO:0006270","DNA replication initiation","12/1444","27/16827",0.444444444444444,5.17913204062789,6.65835356816321,7.81941948281998e-07,4.24144268916599e-05,3.66402782145536e-05,"AT2G16440/AT1G44900/AT1G67630/AT5G46280/AT4G02060/AT2G07690/AT5G52950/AT1G67320/AT5G44635/AT4G12620/AT5G67100/AT3G54710",12
"GO:0031425","chloroplast RNA processing","12/1444","27/16827",0.444444444444444,5.17913204062789,6.65835356816321,7.81941948281998e-07,4.24144268916599e-05,3.66402782145536e-05,"AT2G04270/AT5G13650/AT2G41720/AT3G16840/AT3G03710/AT3G18110/AT4G16390/AT1G06190/AT1G30610/AT3G18680/AT2G48120/AT3G52380",12
"GO:0043038","amino acid activation","17/1444","52/16827",0.326923076923077,3.80965001065417,6.21693248254877,8.11825308487007e-07,4.27402147703454e-05,3.69217144943472e-05,"AT3G48110/AT4G04350/AT2G25840/AT5G16715/AT4G26870/AT5G64050/AT2G04842/AT1G28350/AT5G52520/AT4G33760/AT4G32915/AT1G11870/AT3G13490/AT2G31170/AT3G02660/AT3G55400/AT1G14610",17
"GO:0006417","regulation of translation","20/1444","70/16827",0.285714285714286,3.32944202611793,5.98351398600979,1.02073194563667e-06,5.22031480768467e-05,4.50963978388049e-05,"AT1G18080/AT3G24830/AT3G17040/AT5G48760/AT3G07110/AT3G12930/AT4G13170/AT3G18130/AT1G26630/AT4G16390/AT1G48630/AT5G46580/AT1G71720/AT1G78630/AT1G09340/AT1G64790/AT3G01470/AT5G20220/AT3G63140/AT1G10840",20
"GO:0006418","tRNA aminoacylation for protein translation","16/1444","49/16827",0.326530612244898,3.80507660127763,6.02457186614723,1.73762148823732e-06,8.63984017762446e-05,7.46364317608371e-05,"AT3G48110/AT4G04350/AT2G25840/AT5G16715/AT4G26870/AT5G64050/AT2G04842/AT1G28350/AT5G52520/AT4G33760/AT1G11870/AT3G13490/AT2G31170/AT3G02660/AT3G55400/AT1G14610",16
"GO:0001510","RNA methylation","18/1444","61/16827",0.295081967213115,3.43860405976114,5.84581406646623,2.10199524561004e-06,9.94310588901719e-05,8.58948694558439e-05,"AT5G57280/AT3G13180/AT4G25630/AT3G57000/AT2G39670/AT5G26180/AT1G60230/AT5G52470/AT1G50000/AT4G26600/AT3G55160/AT1G03110/AT3G56330/AT4G28830/AT2G19870/AT3G28460/AT2G47420/AT4G09980",18
"GO:0006779","porphyrin-containing compound biosynthetic process","20/1444","73/16827",0.273972602739726,3.19261564148294,5.75199104584366,2.11082694850644e-06,9.94310588901719e-05,8.58948694558439e-05,"AT2G41680/AT4G17600/AT3G03710/AT3G48730/AT5G58250/AT1G08520/AT1G03475/AT5G40850/AT4G14690/AT4G26150/AT5G08280/AT3G14930/AT3G51820/AT4G25080/AT3G57180/AT5G13630/AT4G18480/AT4G01690/AT2G40400/AT2G40490",20
"GO:0046112","nucleobase biosynthetic process","11/1444","25/16827",0.44,5.12734072022161,6.32722611828161,2.57307673600981e-06,0.000115514511908552,9.97887785908046e-05,"AT4G34740/AT3G55010/AT4G22570/AT3G54470/AT3G53900/AT3G12670/AT5G03555/AT3G27740/AT1G80050/AT5G23300/AT1G09830",11
"GO:0009965","leaf morphogenesis","26/1444","113/16827",0.230088495575221,2.68123207413037,5.49389314817905,2.58132987505145e-06,0.000115514511908552,9.97887785908046e-05,"AT4G34740/AT5G53860/AT2G36120/AT2G19730/AT2G21050/AT2G42200/AT2G37630/AT2G19520/AT4G00100/AT4G18390/AT1G05470/AT5G55540/AT3G53020/AT5G67100/AT3G25520/AT3G15030/AT5G39740/AT2G31070/AT5G67260/AT5G19730/AT4G24670/AT3G01470/AT1G27340/AT2G48120/AT1G48920/AT4G18570",26
