,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT5G61780,2030.07864,0.002663181,0.046031177,0.057856028,0.953863309,0.97608405,no
AT1G28685,33.23141792,0.007672407,0.133004298,0.05768541,0.953999216,0.976111095,no
AT2G38730,202.5861728,-0.002358072,0.041031272,-0.057470119,0.954170708,0.976193182,no
AT4G13400,63.91333882,0.004423811,0.077031319,0.057428729,0.954203678,0.976193182,no
AT5G09976,1.981024281,-0.015984205,0.278112869,-0.057473806,0.954167771,0.976193182,no
AT3G63270,162.8346181,0.002266814,0.039604242,0.05723664,0.954356691,0.976272868,no
AT4G08925,2.232382158,-0.015013646,0.262352652,-0.057226965,0.954364399,0.976272868,no
AT1G12570,35.0995699,0.008987421,0.157405479,0.05709726,0.954467719,0.976313168,no
AT4G39280,831.9859916,-0.00233476,0.040907944,-0.057073523,0.954486627,0.976313168,no
AT4G12130,171.192421,0.003105705,0.055012539,0.056454494,0.954979746,0.976690423,no
AT5G07220,784.2125893,0.002177994,0.038556409,0.056488514,0.954952645,0.976690423,no
AT5G08835,3.415129764,-0.020088868,0.355285322,-0.056542917,0.954909308,0.976690423,no
AT2G09640,121.1467251,0.003652741,0.064911074,0.056273009,0.95512432,0.976711158,no
AT5G20680,308.212686,0.002599951,0.04619432,0.056282925,0.955116421,0.976711158,no
AT5G63610,295.5810044,0.003291651,0.058478364,0.056288354,0.955112096,0.976711158,no
AT4G14190,137.2220415,0.003147573,0.056075419,0.056131068,0.955237394,0.976734017,no
AT5G06980,217.1447194,-0.008806514,0.156910075,-0.056124593,0.955242553,0.976734017,no
AT5G60860,127.4855908,-0.005960196,0.10626335,-0.056088911,0.955270977,0.976734017,no
AT5G57735,2.478442761,-0.014212506,0.253925327,-0.055971203,0.955364748,0.976787526,no
AT2G21660,11905.96566,0.004867871,0.087261325,0.055784973,0.955513106,0.97689684,no
AT1G32460,388.4518429,0.009110805,0.163879289,0.055594609,0.955664759,0.976967144,no
AT2G39620,18.67188137,-0.005761027,0.10360032,-0.055608197,0.955653935,0.976967144,no
AT2G24500,717.7304002,0.002891564,0.05219943,0.05539455,0.955824138,0.977054585,no
AT5G62920,195.9658223,-0.007675448,0.138588048,-0.055383187,0.95583319,0.977054585,no
AT4G08290,182.5149422,0.010153391,0.183888363,0.055214972,0.955967201,0.97710683,no
AT4G38800,1332.420177,-0.001784546,0.032302627,-0.055244606,0.955943593,0.97710683,no
AT5G67520,29.12344365,0.008062559,0.146665882,0.054972288,0.956160542,0.977262073,no
AT1G31760,52.63853614,0.00431567,0.078753723,0.054799572,0.956298141,0.977336151,no
AT2G28630,163.0022827,-0.01132779,0.207164712,-0.054680114,0.956393312,0.977336151,no
AT2G33830,940.1393869,0.022736359,0.416248297,0.054622107,0.956439527,0.977336151,no
AT3G59820,626.9579857,0.003385082,0.061973872,0.054621111,0.95644032,0.977336151,no
AT4G12320,1496.214744,0.011564348,0.211153668,0.054767452,0.956323731,0.977336151,no
AT3G15290,232.5080839,0.003084078,0.056599488,0.054489497,0.956545176,0.977358564,no
AT5G06340,871.8988183,-0.001751909,0.032146058,-0.054498399,0.956538084,0.977358564,no
AT5G22840,232.2222941,0.002144543,0.039429419,0.054389406,0.956624919,0.977375469,no
AT5G51790,15.72587051,-0.010527178,0.193640134,-0.054364648,0.956644644,0.977375469,no
AT2G31060,741.5055853,0.003468784,0.064170591,0.054055662,0.956890817,0.977409402,no
AT2G33640,42.62780412,0.005598974,0.10368936,0.053997575,0.956937096,0.977409402,no
AT3G59068,17.57749034,0.007021417,0.129382435,0.054268702,0.956721085,0.977409402,no
AT4G24210,185.4182116,-0.002145512,0.03961768,-0.054155426,0.956811334,0.977409402,no
AT4G34940,1.886424006,-0.015523163,0.287490177,-0.053995455,0.956938786,0.977409402,no
AT5G14620,149.9198822,-0.002895257,0.053474875,-0.054142385,0.956821723,0.977409402,no
AT5G18650,742.3753145,-0.005468414,0.101344505,-0.053958662,0.956968099,0.977409402,no
AT3G53340,198.9171618,0.002294055,0.042966472,0.053391757,0.957419773,0.977828357,no
AT5G58970,158.0340749,-0.002501777,0.04692233,-0.053317399,0.957479018,0.977846499,no
AT1G76020,166.2634791,-0.003976585,0.074898241,-0.053093164,0.957657678,0.97798659,no
AT3G17609,353.8656118,-0.007370788,0.139053813,-0.053006732,0.957726544,0.978014547,no
AT3G50460,10.69204243,-0.010247789,0.19359929,-0.052932987,0.957785302,0.978032182,no
AT5G25995,5.200691893,-0.010060138,0.190710118,-0.05275094,0.957930351,0.978137926,no
ATCG00905,882.5946942,0.003829958,0.072836104,0.052583235,0.958063975,0.978189626,no
ATCG01230,882.5946942,0.003829958,0.072836104,0.052583235,0.958063975,0.978189626,no
AT5G23360,44.23031351,-0.007381266,0.141514301,-0.05215915,0.958401882,0.97849225,no
AT5G57190,39.43165681,0.005323949,0.102580798,0.051900057,0.958608329,0.978660638,no
AT2G42080,159.6206348,0.001986633,0.038352626,0.051799127,0.958688751,0.978682113,no
AT4G33390,3.421677447,0.011465807,0.221906458,0.05166955,0.958792001,0.978682113,no
AT5G54660,122.2428699,0.003108635,0.06016357,0.051669719,0.958791866,0.978682113,no
AT5G57230,86.19771406,-0.002898368,0.056098985,-0.051665244,0.958795432,0.978682113,no
AT1G76320,238.8754687,0.002593538,0.050359058,0.051500933,0.958926358,0.978773373,no
AT3G05880,1382.863162,-0.003365629,0.065554952,-0.051340578,0.959054134,0.978861409,no
AT2G47485,114.7298972,0.003871935,0.07583073,0.051060241,0.959277518,0.979047016,no
AT2G40240,46.96034623,-0.003887152,0.076321746,-0.050931122,0.959380406,0.979109633,no
AT1G14420,2.16898738,-0.013387007,0.263674281,-0.050770999,0.959508,0.979155069,no
AT4G27710,382.6164074,0.004885978,0.096160298,0.05081076,0.959476317,0.979155069,no
AT1G29470,3758.458111,0.001494895,0.029642553,0.050430706,0.959779168,0.97928615,no
AT3G09040,66.61480254,-0.003805524,0.075317098,-0.050526689,0.959702682,0.97928615,no
AT3G22620,578.5960928,0.005542897,0.109903412,0.050434258,0.959776337,0.97928615,no
AT3G59510,4.803339946,-0.010173499,0.202268467,-0.050297009,0.959885708,0.97928615,no
AT5G02695,6.136063152,-0.016500339,0.327998171,-0.050306193,0.959878389,0.97928615,no
AT5G66420,691.676173,-0.003052174,0.060642768,-0.050330381,0.959859114,0.97928615,no
AT1G16970,246.562255,-0.002392064,0.047694022,-0.050154378,0.959999367,0.979359721,no
AT1G14220,30.94245089,-0.007835955,0.157410861,-0.04978027,0.96029749,0.979521498,no
AT1G62915,11.32788132,0.00603015,0.121216833,0.049746806,0.960324157,0.979521498,no
AT3G44740,61.87702091,-0.004062732,0.081654445,-0.049755185,0.96031748,0.979521498,no
AT4G23290,397.8105971,0.004737491,0.095097651,0.049817122,0.960268122,0.979521498,no
AT5G16950,75.82685594,0.002639812,0.053152258,0.0496651,0.960389268,0.979545527,no
AT1G63710,22.57822595,0.010369594,0.209602727,0.049472611,0.960542664,0.979574831,no
AT3G01142,92.36939566,-0.003553598,0.071735254,-0.049537681,0.960490809,0.979574831,no
AT5G19670,100.5692553,-0.00258973,0.052302873,-0.049514107,0.960509595,0.979574831,no
AT3G10113,4.077397707,0.022105026,0.449675586,0.049157719,0.960793606,0.979788357,no
AT1G75850,385.3392787,0.001565138,0.031950293,0.048986647,0.960929937,0.979842608,no
AT3G45260,226.3020076,0.005287126,0.107880115,0.049009275,0.960911904,0.979842608,no
AT1G04023,3.568049193,-0.015467091,0.316384298,-0.048887037,0.96100932,0.979881167,no
AT5G23000,12.72519489,0.005961873,0.122339683,0.048732124,0.961132775,0.979964659,no
AT1G76705,6.871068545,-0.008800513,0.181730044,-0.048426295,0.961376503,0.980128376,no
AT2G36240,336.6763857,-0.001601767,0.033046813,-0.04846965,0.961341952,0.980128376,no
AT1G09250,276.5841117,-0.004127431,0.086006245,-0.047989895,0.961724296,0.980144802,no
AT1G60670,178.2309495,-0.002074908,0.043049669,-0.048198005,0.96155844,0.980144802,no
AT2G23940,248.2260667,-0.001717812,0.035796185,-0.0479887,0.961725248,0.980144802,no
AT2G24120,675.022272,-0.004052916,0.084032096,-0.048230567,0.961532489,0.980144802,no
AT2G25355,101.4652208,-0.002743554,0.057073317,-0.048070701,0.961659896,0.980144802,no
AT3G12950,384.4662689,-0.00222524,0.046366131,-0.0479928,0.96172198,0.980144802,no
AT3G54540,1189.285542,0.001369232,0.02847144,0.048091437,0.961643371,0.980144802,no
ATCG01070,18.03437713,0.006446147,0.134203642,0.048032578,0.961690279,0.980144802,no
AT1G11450,128.4883008,-0.003444197,0.072315565,-0.047627327,0.962013253,0.980372719,no
AT1G50500,580.1840735,-0.001477577,0.031073169,-0.047551548,0.962073648,0.980372719,no
AT1G64000,13.01783902,-0.006753128,0.141942241,-0.047576591,0.962053689,0.980372719,no
AT1G70518,34.47340134,0.003904515,0.082313206,0.047434853,0.962166652,0.980425109,no
AT3G22820,9.437768813,-0.007776726,0.164350514,-0.047317928,0.96225984,0.980477683,no
AT1G79270,806.469611,0.00516561,0.109447596,0.047197107,0.962356133,0.980533416,no
AT1G25375,146.4777727,-0.00218938,0.046492383,-0.047091158,0.962440575,0.980545569,no
AT3G52460,54.10307705,-0.00455996,0.096860174,-0.04707776,0.962451253,0.980545569,no
AT1G10950,1974.161742,-0.001128356,0.024085716,-0.046847512,0.962634762,0.980690144,no
AT2G05350,3.347797335,0.010584899,0.226566695,0.04671869,0.962737435,0.980709976,no
AT5G42220,781.2762869,0.001511792,0.032330727,0.046760221,0.962704333,0.980709976,no
AT2G28480,133.9331321,-0.002190291,0.047021151,-0.04658098,0.962847191,0.980779399,no
AT4G04210,597.8523408,0.00350905,0.075485637,0.046486322,0.962922636,0.980813865,no
AT1G08700,366.7163434,-0.001351425,0.029134808,-0.046385234,0.963003206,0.98085355,no
AT3G24010,141.7186032,0.002171702,0.046980624,0.046225485,0.96313053,0.980940851,no
AT5G56230,19.30028077,0.004924333,0.10718267,0.045943367,0.963355389,0.981127477,no
AT1G76230,4.115773495,-0.009743913,0.213578743,-0.045622111,0.963611445,0.981345859,no
AT4G18440,894.8772401,-0.004224696,0.092782459,-0.045533346,0.963682196,0.981375514,no
AT2G26975,230.1545667,0.002296808,0.050620221,0.045373333,0.963809736,0.981420601,no
AT3G49320,89.45170305,-0.003187011,0.070185929,-0.045408116,0.963782012,0.981420601,no
AT1G24800,104.4363235,0.020780357,0.460917528,0.045084762,0.964039747,0.981570014,no
AT3G54460,464.6117279,-0.002997427,0.066463862,-0.045098597,0.964028719,0.981570014,no
AT3G45638,4.417336205,-0.00911083,0.202944197,-0.044893278,0.964192375,0.981654949,no
AT4G24170,9.300062928,0.008274767,0.184393377,0.044875617,0.964206452,0.981654949,no
AT5G11490,889.0445979,0.001496645,0.033671482,0.044448437,0.964546953,0.981959202,no
AT5G64030,1122.757571,0.001693604,0.0384251,0.044075471,0.964844245,0.982219442,no
AT5G63190,765.7377543,0.006029634,0.137008295,0.044009259,0.964897023,0.982230752,no
AT5G03760,926.7956129,0.006260571,0.142561006,0.043915033,0.964972132,0.982264793,no
AT1G69480,20.61065099,-0.006293747,0.14368136,-0.043803504,0.965061034,0.982270455,no
AT3G08780,213.7385197,0.002337165,0.053347289,0.043810374,0.965055558,0.982270455,no
AT1G28260,104.3699903,-0.005818451,0.133532543,-0.043573282,0.965244549,0.982320562,no
AT1G80320,4.385505959,0.012092399,0.277302735,0.043607211,0.965217504,0.982320562,no
AT3G17090,914.2964654,-0.002069834,0.047603883,-0.043480361,0.965318619,0.982320562,no
AT3G62540,124.1314662,0.003107409,0.071407872,0.043516341,0.965289938,0.982320562,no
AT5G64910,12.93518328,-0.005919799,0.135580954,-0.043662465,0.965173459,0.982320562,no
AT1G79915,4.396624061,0.00883714,0.203782081,0.043365638,0.965410069,0.982371214,no
AT1G18460,562.9756583,-0.005060145,0.117277675,-0.043146701,0.965584592,0.982506392,no
AT5G52070,126.4763687,-0.002783228,0.064596334,-0.04308647,0.965632604,0.982512836,no
AT4G34650,58.60472512,-0.006173519,0.143748026,-0.042946811,0.965743933,0.9825837,no
AT3G50280,17.02262627,0.004761568,0.111327427,0.042770848,0.965884203,0.982684001,no
AT5G07370,603.0799781,0.001072787,0.02519809,0.04257414,0.96604101,0.982801119,no
AT2G13660,20.01053665,-0.010625085,0.250190128,-0.042468044,0.966125586,0.982844745,no
AT1G03000,340.2613297,0.002292455,0.054259694,0.042249682,0.966299657,0.982979408,no
AT5G14820,7.129762586,-0.012605259,0.299546032,-0.042081208,0.966433961,0.983073607,no
AT1G17560,165.6019415,-0.002409233,0.057970538,-0.041559616,0.966849767,0.983303113,no
AT1G17720,1061.15074,0.001033842,0.024952796,0.04143191,0.966951574,0.983303113,no
AT1G34317,3.090808477,0.010645577,0.256283318,0.041538316,0.966866748,0.983303113,no
AT1G66800,36.42422615,0.00686295,0.165599942,0.041442949,0.966942774,0.983303113,no
AT1G70620,972.6199889,-0.002526195,0.060951786,-0.04144579,0.966940509,0.983303113,no
AT2G38650,938.1740645,-0.001164829,0.028047774,-0.04153019,0.966873225,0.983303113,no
AT2G44690,40.03871964,-0.00434853,0.104874236,-0.041464234,0.966925806,0.983303113,no
AT5G64687,3.736289702,-0.009187106,0.222535652,-0.041283749,0.967069689,0.983380803,no
AT4G31490,1701.233675,0.001348987,0.033040289,0.040828552,0.967432577,0.983707378,no
AT1G24030,38.37855383,0.003573899,0.088340265,0.040456062,0.967729536,0.983925548,no
AT1G27370,130.0633338,-0.002645909,0.065639814,-0.040309513,0.96784637,0.983925548,no
AT3G45840,26.68945998,0.00409618,0.101702312,0.040276175,0.967872948,0.983925548,no
AT4G26690,1377.158192,-0.00463063,0.115022785,-0.040258373,0.967887141,0.983925548,no
AT5G02225,2.466846777,0.010230622,0.254206717,0.040245285,0.967897575,0.983925548,no
AT5G56990,12.71365799,-0.005146613,0.127359427,-0.040410149,0.967766139,0.983925548,no
AT1G29890,463.0168504,-0.001602181,0.039898554,-0.040156371,0.96796846,0.983936951,no
AT5G64380,215.8293509,0.003292322,0.08204856,0.040126503,0.967992272,0.983936951,no
AT3G28220,259.334167,-0.008403103,0.210209969,-0.039974809,0.96811321,0.98401745,no
AT4G38100,488.19162,-0.00416164,0.104492893,-0.039827014,0.96823104,0.984094783,no
AT1G75430,13.28629673,-0.00645311,0.162962355,-0.039598776,0.968413003,0.984237291,no
AT1G27070,162.3161822,0.001692861,0.042881916,0.039477262,0.968509882,0.984250881,no
AT3G62550,455.7593333,-0.007601988,0.192324012,-0.039526983,0.968470241,0.984250881,no
AT3G51840,1426.561078,-0.00404458,0.102900353,-0.03930579,0.968646591,0.984347376,no
AT1G55980,15.97934352,0.010794704,0.277793499,0.038858734,0.969003018,0.98458038,no
AT2G07718,74.41193582,-0.003275793,0.084317506,-0.03885069,0.969009431,0.98458038,no
AT2G45450,75.9624766,0.003033159,0.077908419,0.03893236,0.968944317,0.98458038,no
AT4G21790,940.3531361,0.001212619,0.031246097,0.038808651,0.969042947,0.98458038,no
AT5G05220,2.058646353,0.012002139,0.310177997,0.038694359,0.969134071,0.984630526,no
AT3G58020,129.2336765,-0.002739506,0.071048385,-0.038558315,0.969242537,0.984698286,no
AT5G57550,3.107361948,0.012573582,0.328558696,0.038268907,0.969473281,0.984874353,no
ATCG00540,127.7889265,-0.003048455,0.079727035,-0.038236148,0.9694994,0.984874353,no
AT3G49210,160.5965996,-0.003534559,0.09348833,-0.037807493,0.96984117,0.985168232,no
AT4G00752,200.6053708,-0.00246374,0.065232693,-0.03776848,0.969872276,0.985168232,no
AT1G05520,779.3917049,-0.001659212,0.044017514,-0.037694349,0.969931381,0.985185817,no
AT2G20470,3.367996811,0.008258673,0.220869157,0.037391697,0.970172693,0.985388465,no
AT4G33550,87.02965533,-0.004741694,0.127923418,-0.037066665,0.970431851,0.985609221,no
AT5G01410,4173.4319,-0.002523358,0.068347257,-0.036919666,0.970549059,0.985685794,no
AT1G12910,359.5646153,-0.002972654,0.081528893,-0.03646135,0.970914496,0.9859295,no
AT1G69310,268.0330366,0.003377939,0.092419261,0.036550166,0.970843679,0.9859295,no
AT2G47700,609.0900247,-0.004300622,0.117794871,-0.036509416,0.970876171,0.9859295,no
AT5G08335,69.88527325,0.001962621,0.054150217,0.036244019,0.971087787,0.986062994,no
AT1G74340,187.2220554,-0.001331212,0.036834257,-0.036140583,0.971170263,0.986104264,no
AT1G18290,10.91582157,0.005506591,0.153167835,0.035951355,0.971321147,0.986214989,no
AT1G08293,3.245868798,0.008159705,0.228806421,0.035662046,0.971551834,0.986350178,no
AT2G36660,19.91620497,-0.004697211,0.13165484,-0.035678221,0.971538936,0.986350178,no
AT5G50420,273.0823155,-0.001309814,0.036764686,-0.035626947,0.971579822,0.986350178,no
AT3G04350,255.5477188,0.002193289,0.061869182,0.035450431,0.971720572,0.986450585,no
AT1G68670,534.4320486,0.002589342,0.073188042,0.035379309,0.971777283,0.986465675,no
AT4G39410,15.10007783,0.004895462,0.139537019,0.035083605,0.972013075,0.986662542,no
AT2G01890,252.5923155,0.002869656,0.082344375,0.034849448,0.972199791,0.986809579,no
AT1G29550,103.2478857,-0.001880647,0.054218981,-0.034686132,0.972330019,0.986841785,no
AT2G45210,59.70826354,-0.003173738,0.091588462,-0.034652159,0.972357109,0.986841785,no
AT5G25620,92.07611668,0.003433901,0.099010412,0.034682225,0.972333135,0.986841785,no
AT4G02370,424.658691,0.001519298,0.044360092,0.034249219,0.972678419,0.987125382,no
AT1G08633,2.276889699,0.010318474,0.303475281,0.034001038,0.972876323,0.987233184,no
AT2G19550,5.734788154,0.005649259,0.165846118,0.034063255,0.972826709,0.987233184,no
AT4G13600,14.70536732,0.004034408,0.118898431,0.033931549,0.972931735,0.987233184,no
AT5G17700,321.7649611,-0.004515719,0.133183753,-0.033905932,0.972952163,0.987233184,no
AT3G08960,563.7228122,-0.000915366,0.027088242,-0.033792022,0.973042998,0.987282856,no
AT4G26850,4611.298489,0.006353177,0.18835237,0.033730273,0.973092238,0.987290322,no
AT2G18550,4.152757885,-0.007143459,0.213426467,-0.033470352,0.973299509,0.987373125,no
AT5G04040,491.6105649,-0.005156299,0.154030273,-0.03347588,0.9732951,0.987373125,no
ATCG00550,13.40916875,-0.004477951,0.133442278,-0.033557211,0.973230244,0.987373125,no
AT5G09770,339.4459611,0.001481441,0.044558027,0.033247454,0.973477256,0.987468452,no
AT5G13720,383.5999678,0.001349635,0.040578266,0.033260044,0.973467216,0.987468452,no
AT1G65410,304.2762007,-0.001251296,0.037755708,-0.033141893,0.973561436,0.987468883,no
AT2G31082,2.969348971,-0.008202781,0.247898044,-0.033089332,0.97360335,0.987468883,no
AT5G23920,807.7426981,0.002314145,0.069878842,0.03311654,0.973581653,0.987468883,no
AT5G05090,57.8248787,0.005081277,0.155520496,0.032672715,0.973935583,0.987763348,no
AT3G16890,74.32112875,0.002358898,0.072646132,0.032471077,0.974096381,0.987837229,no
AT4G23890,1028.530463,-0.002382228,0.073295096,-0.032501877,0.974071819,0.987837229,no
AT5G10260,40.84389262,0.00262613,0.080994091,0.032423721,0.974134146,0.987837229,no
AT4G06695,8.8305074,-0.005668382,0.176467701,-0.032121359,0.97437527,0.988039241,no
AT5G14350,28.37956965,-0.003497325,0.109092834,-0.032058249,0.974425599,0.988047774,no
AT1G28660,455.6774922,0.002005009,0.063065279,0.0317926,0.974637448,0.988181894,no
AT1G66580,3222.577916,0.001093291,0.03439402,0.031787255,0.97464171,0.988181894,no
AT1G03540,40.4737249,0.002398006,0.075674401,0.03168847,0.97472049,0.988219264,no
AT2G44940,211.4660473,0.005979403,0.189570194,0.031541894,0.974837382,0.98825099,no
AT3G19870,477.7736198,0.000874843,0.027716282,0.03156421,0.974819586,0.98825099,no
AT5G65610,13.41660942,0.004512391,0.143289075,0.031491525,0.974877551,0.98825099,no
AT1G72600,56.66976653,-0.00347798,0.111269266,-0.031257331,0.975064318,0.988342051,no
AT1G76160,3005.450842,-0.004405792,0.141115556,-0.031221165,0.975093161,0.988342051,no
AT3G58795,1.775353936,0.009108534,0.290886793,0.031312987,0.975019933,0.988342051,no
AT3G01130,473.088081,-0.000895982,0.028845165,-0.031061776,0.975220273,0.988375564,no
AT4G32730,431.0684316,-0.001240831,0.039954205,-0.031056321,0.975224623,0.988375564,no
AT5G20030,31.97952927,0.003551366,0.114479013,0.031021982,0.975252009,0.988375564,no
AT1G58210,81.62926808,0.001976102,0.064055047,0.03085006,0.975389117,0.988414036,no
AT2G03330,64.85979206,0.001937471,0.062870924,0.030816652,0.97541576,0.988414036,no
AT5G04220,83.36356949,-0.002601066,0.084338548,-0.030840775,0.975396522,0.988414036,no
AT3G02940,14.72300432,-0.003967146,0.129324809,-0.030675829,0.975528067,0.988485348,no
AT1G04837,86.13064007,-0.004475812,0.146364337,-0.030579935,0.975604544,0.988520349,no
AT4G12990,56.51709341,-0.002262427,0.074134044,-0.030518062,0.975653889,0.988527857,no
AT1G64500,762.2228286,0.003747938,0.123120114,0.030441317,0.975715094,0.988547381,no
AT2G45690,110.1243884,-0.001551465,0.051118194,-0.030350553,0.975787479,0.98857823,no
AT1G10770,3.763568265,-0.007085828,0.235488361,-0.030089927,0.975995334,0.988654901,no
AT1G34270,108.0304756,0.001392183,0.046286611,0.03007744,0.976005293,0.988654901,no
AT3G26815,2.164269927,-0.008044723,0.267792502,-0.030040883,0.976034448,0.988654901,no
AT3G50980,4.409487364,0.007873339,0.262438134,0.030000742,0.976066461,0.988654901,no
AT3G56690,207.8279889,0.00117929,0.039360498,0.029961266,0.976097945,0.988654901,no
ATCG00490,606.3495581,0.003253194,0.108656628,0.029940132,0.9761148,0.988654901,no
AT3G08040,135.115158,0.004572003,0.153210438,0.02984133,0.976193597,0.988692231,no
AT1G67360,457.0597385,-0.003545321,0.119178612,-0.029747967,0.976268057,0.988711886,no
AT3G19350,1.80531698,0.0085661,0.288306182,0.029711815,0.976296889,0.988711886,no
AT5G03825,2.324317347,-0.007870222,0.265491186,-0.029644004,0.976350971,0.988724179,no
AT5G25070,416.3829989,0.001266517,0.042956857,0.029483455,0.976479015,0.988811367,no
AT2G30210,327.9806039,0.00317509,0.108171673,0.029352323,0.976583597,0.988816917,no
AT2G43180,197.8270857,-0.001147107,0.03905813,-0.029369225,0.976570117,0.988816917,no
AT3G21890,65.35060141,0.008430356,0.287541023,0.029318796,0.976610337,0.988816917,no
AT5G33370,134.1964439,-0.005576192,0.191694358,-0.029088975,0.976793629,0.988960023,no
AT1G65630,2.694567547,0.00784776,0.272767789,0.028770845,0.977047354,0.989174423,no
ATMG01020,1.856911938,0.009530208,0.334875329,0.028458973,0.97729609,0.989383754,no
AT1G15670,280.2270366,-0.00426627,0.151591816,-0.028143144,0.977547984,0.989383823,no
AT1G67440,260.287808,-0.001252873,0.044226052,-0.028328846,0.977399874,0.989383823,no
AT2G47470,2245.762981,0.001130162,0.040091676,0.028189449,0.977511052,0.989383823,no
AT3G49820,3.774896894,0.006050042,0.21413841,0.028252949,0.977460407,0.989383823,no
AT3G62010,845.4009081,0.002461559,0.087412969,0.028160113,0.97753445,0.989383823,no
AT5G41610,53.8875119,0.004935431,0.1744413,0.02829279,0.977428631,0.989383823,no
AT2G35380,159.3911337,-0.002710383,0.096799691,-0.027999917,0.977662217,0.989414478,no
AT4G05460,152.870068,-0.001311342,0.046797436,-0.028021668,0.97764487,0.989414478,no
AT3G17225,8.523072295,-0.004541683,0.162939044,-0.027873507,0.977763038,0.989468349,no
AT4G14905,133.2773871,0.001376081,0.049472281,0.027815191,0.97780955,0.989468349,no
AT4G39700,8.797944262,0.004585439,0.165090585,0.027775293,0.977841372,0.989468349,no
AT3G12770,10.70371446,0.005368863,0.194321416,0.027628776,0.977958231,0.98954412,no
AT4G09035,20.87856478,0.010983894,0.4001262,0.027451074,0.978099963,0.989645052,no
AT4G13920,16.18647003,-0.008453042,0.309769705,-0.027288151,0.978229908,0.98965571,no
AT4G21610,57.91144357,-0.001875753,0.068572103,-0.027354461,0.97817702,0.98965571,no
AT5G55570,46.13497305,0.004099042,0.150258376,0.027279955,0.978236444,0.98965571,no
AT1G05977,3.112488871,0.006422007,0.236782187,0.027122002,0.978362426,0.989706699,no
AT1G19910,2544.049759,-0.000911008,0.033602283,-0.027111485,0.978370814,0.989706699,no
AT5G38820,47.33061855,0.005867013,0.21805976,0.02690553,0.978535083,0.989830394,no
AT3G06495,2.460602621,0.00680981,0.255496558,0.026653234,0.978736313,0.989871783,no
AT3G22961,3.829880394,0.005803675,0.217676523,0.026661926,0.978729381,0.989871783,no
AT3G61810,2.492155339,-0.00862291,0.323638579,-0.02664364,0.978743966,0.989871783,no
AT4G36450,7.239926037,-0.004188201,0.15695827,-0.026683533,0.978712147,0.989871783,no
AT3G28635,3.789742083,-0.006571555,0.248011213,-0.026497008,0.97886092,0.989947594,no
AT3G04090,1021.293876,0.000708084,0.026935532,0.026288094,0.979027552,0.990073637,no
AT4G18960,2.461628892,0.006842564,0.260848702,0.026231925,0.979072352,0.990076469,no
AT1G58235,177.807637,0.001926236,0.073701115,0.026135775,0.979149042,0.990111547,no
AT4G40060,892.2164222,0.001023588,0.039621762,0.025833984,0.979389756,0.990312474,no
AT3G44380,139.7843879,-0.00172725,0.067670077,-0.025524577,0.979636545,0.990519528,no
AT1G73150,81.32663372,-0.001569796,0.06202241,-0.025310139,0.979807587,0.990649978,no
AT2G40850,36.71928765,0.002086392,0.083565939,0.024967014,0.980081274,0.990884194,no
AT2G43370,72.81475651,-0.001803038,0.072754725,-0.02478242,0.980228514,0.990948055,no
AT3G24065,2.32346959,-0.006755422,0.272123959,-0.024824796,0.980194713,0.990948055,no
AT1G10370,1068.351324,-0.003876437,0.157091227,-0.024676346,0.980313122,0.99099109,no
AT1G02070,3.12254265,-0.005853339,0.238995853,-0.024491383,0.980460657,0.99109773,no
AT4G06060,5.271059857,0.004931976,0.202587606,0.024344907,0.980577493,0.99117333,no
AT1G11880,71.28315237,0.001452928,0.061179832,0.023748479,0.981053236,0.991186694,no
AT1G62180,1940.716363,0.0039022,0.163849039,0.023815827,0.980999516,0.991186694,no
AT2G19110,669.5208438,0.001612157,0.06706116,0.024040097,0.980820625,0.991186694,no
AT3G59695,22.30140125,0.007129923,0.296514939,0.024045745,0.98081612,0.991186694,no
AT4G34550,19.4187246,0.008223562,0.345853459,0.023777591,0.981030014,0.991186694,no
AT5G03965,12.40017149,-0.007228445,0.303861055,-0.023788651,0.981021192,0.991186694,no
AT5G09670,652.6212827,0.001447737,0.059971969,0.024140228,0.980740755,0.991186694,no
AT5G18170,731.8403758,-0.003827801,0.159179359,-0.024047093,0.980815045,0.991186694,no
AT5G58670,77.18783607,-0.003099598,0.13034886,-0.023779252,0.98102869,0.991186694,no
ATCG00340,316.593317,0.00301628,0.125262168,0.024079738,0.980789006,0.991186694,no
ATMG00650,5.538119429,-0.004347102,0.181604432,-0.023937199,0.980902702,0.991186694,no
AT4G22620,4.206452852,-0.005825949,0.246637569,-0.023621498,0.981154524,0.991204063,no
AT4G26390,2.307828645,0.006379239,0.269974503,0.023629044,0.981148505,0.991204063,no
AT2G34220,10.62448287,0.00334014,0.141845716,0.023547696,0.981213393,0.991209961,no
ATCG00680,219.9908727,-0.002263523,0.09628428,-0.023508749,0.98124446,0.991209961,no
AT1G71250,1.777047837,0.006828492,0.292381425,0.02335474,0.981367308,0.991268897,no
AT4G04614,162.2734632,-0.001241997,0.053542152,-0.023196618,0.981493436,0.991268897,no
AT5G04895,179.8111205,0.001706927,0.073397437,0.02325595,0.981446109,0.991268897,no
AT5G47390,354.2432017,-0.002648204,0.114284572,-0.023172019,0.981513058,0.991268897,no
AT5G58360,16.60256557,-0.003587006,0.154451797,-0.023224115,0.981471503,0.991268897,no
