"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G50720",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G50745",1.21136843722199,-0.00454724998500541,1.19202379797032,-0.00381473087428967,0.99695629251388,NA
"AT1G50750",2.07074972843693,0.581487366976185,0.897730493753315,0.647730439171168,0.517159313056564,NA
"AT1G50770",1.35432065848935,0.99387389266198,1.05463181983413,0.942389442429584,0.345993290473722,NA
"AT1G50830",5.63895256685191,0.195677447937884,0.706254617476686,0.277063601562001,0.781731269870734,NA
"AT1G50930",6.06487852945607,0.624389671222759,0.720577878039875,0.866512406571837,0.386209225718176,NA
"AT1G50960",7.13635803663119,-0.0374265675301169,0.786528809382908,-0.0475844839802891,0.962047398011188,NA
"AT1G51035",1.70696429589895,-0.226656033094857,1.20273769862729,-0.188450094607948,0.850523833264146,NA
"AT1G51055",2.28716034834013,-1.00265673687873,0.954052880491045,-1.05094461468705,0.293284028031657,NA
"AT1G51090",6.27854594275163,-0.235642979729511,0.705072343017114,-0.334211066514336,0.73822029379129,NA
"AT1G51190",3.07175583209891,-1.90437731419688,0.974029964772924,-1.95515269865527,0.050565049711149,NA
"AT1G51260",2.78604993799164,0.303405813085772,0.874866194719524,0.346802533824091,0.728739673424144,NA
"AT1G51470",3.99726317869789,0.641826854209434,0.76315386341262,0.841018941238606,0.400337323304436,NA
"AT1G51480",3.99932479350617,0.388273421487784,0.712058818773848,0.545282793009127,0.585559036647487,NA
"AT1G51538",5.43005070749352,0.47607058690051,0.767329829553285,0.620424970547102,0.534978036826716,NA
"AT1G51770",5.35360450239629,-0.518680306198344,0.677255501441724,-0.765856172588029,0.443761886307705,NA
"AT1G51780",1.21136843722199,-0.00454724998500541,1.19202379797032,-0.00381473087428967,0.99695629251388,NA
"AT1G51820",6.48381016174828,0.630379005097258,0.779241470927651,0.808964908331715,0.418535331400559,NA
"AT1G51960",2.35347372207818,0.23492660827797,0.913234874067741,0.257246645905622,0.796988377061334,NA
"AT1G52050",1.21445888242847,-0.589775473331825,1.14543292581066,-0.51489306797639,0.606627745177015,NA
"AT1G52060",1.85506047481243,0.314669562794844,0.981453327576957,0.320615921260067,0.748501470673675,NA
"AT1G52070",4.00756513366269,-0.217574357591646,0.763514885553505,-0.284964133258407,0.775671620640037,NA
"AT1G52120",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G52130",1.63730892377369,0.386477763596011,1.05730073213861,0.365532484607554,0.714713962694879,NA
"AT1G52240",5.14055530983972,-0.41576266914424,0.848584980444657,-0.48994818282829,0.624170566412975,NA
"AT1G52270",3.21279727192906,-0.242297393980754,0.759598248767491,-0.318980980240411,0.749740935572051,NA
"AT1G52530",5.9340517655659,-0.19176033015998,0.642932340120806,-0.298258958514901,0.765505525850292,NA
"AT1G52560",7.49469759893172,-0.869613419885005,0.895210027987179,-0.971407147706192,0.331345570583817,NA
"AT1G52580",1.64298857648765,0.748054878922945,0.98044042821082,0.762978409905078,0.445476271884892,NA
