"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015994","chlorophyll metabolic process","28/1459","92/16941",0.304347826086957,3.53389754745657,7.48112165420613,1.67155313210486e-09,1.29872410742234e-07,1.09702846290085e-07,"AT1G03475/AT3G14930/AT2G20890/AT4G17600/AT5G58250/AT2G41680/AT5G40850/AT4G18480/AT3G48730/AT3G03710/AT1G08520/AT5G18660/AT4G26150/AT5G08280/AT3G51820/AT1G03630/AT2G40490/AT3G57180/AT3G56940/AT4G25080/AT3G14110/AT5G38520/AT1G63970/AT5G45930/AT1G74470/AT2G40400/AT5G63570/AT5G01410",28
"GO:0071806","protein transmembrane transport","29/1459","99/16941",0.292929292929293,3.40131264668619,7.35597579122638,2.31831832288941e-09,1.71419259416049e-07,1.44797348100382e-07,"AT3G16290/AT5G52440/AT1G04940/AT5G22640/AT2G20890/AT5G28750/AT3G46740/AT5G64580/AT5G01590/AT1G79560/AT4G23940/AT5G03940/AT4G26780/AT5G23040/AT3G09700/AT2G04030/AT2G18710/AT5G11690/AT1G06950/AT4G02510/AT3G48870/AT3G04340/AT2G36070/AT2G15290/AT3G20000/AT2G31530/AT3G04460/AT2G01110/AT2G47450",29
"GO:0045037","protein import into chloroplast stroma","16/1459","33/16941",0.484848484848485,5.62975886348059,8.17221981207845,2.39814296888709e-09,1.71419259416049e-07,1.44797348100382e-07,"AT3G16290/AT1G04940/AT5G22640/AT2G20890/AT3G46740/AT5G64580/AT5G01590/AT1G79560/AT4G23940/AT5G23040/AT2G04030/AT1G06950/AT4G02510/AT3G48870/AT3G04340/AT2G15290",16
"GO:0006520","amino acid metabolic process","71/1459","401/16941",0.177057356608479,2.05587983434149,6.56885607812434,3.42610600840394e-09,2.32783919065387e-07,1.96631896998654e-07,"AT3G48110/AT1G58080/AT2G35500/AT1G68890/AT3G29200/AT5G52520/AT2G04842/AT4G04350/AT2G25840/AT2G45440/AT4G33760/AT2G35370/AT5G16715/AT5G14800/AT5G12860/AT3G62030/AT1G11870/AT5G10920/AT1G15710/AT3G03780/AT1G11860/AT5G48220/AT5G49030/AT1G09795/AT2G31170/AT1G75330/AT2G05830/AT5G28030/AT2G43840/AT3G58610/AT3G03630/AT2G38230/AT1G32470/AT3G13490/AT2G44040/AT2G17630/AT5G65010/AT5G35630/AT3G02660/AT4G26870/AT3G53580/AT5G20980/AT4G19710/AT4G26900/AT4G32915/AT3G10050/AT5G64050/AT5G10240/AT1G62960/AT2G45300/AT5G65940/AT2G36230/AT3G59890/AT1G28350/AT3G16050/AT4G33680/AT5G22800/AT3G14390/AT5G04140/AT1G48860/AT4G24670/AT1G14610/AT5G01410/AT5G63890/AT2G43090/AT1G31180/AT1G14810/AT3G27740/AT1G71180/AT3G23940/AT1G50200",71
"GO:0042273","ribosomal large subunit biogenesis","23/1459","67/16941",0.343283582089552,3.9859953147218,7.51775759882952,3.51716050070815e-09,2.32783919065387e-07,1.96631896998654e-07,"AT1G80770/AT1G07070/AT2G01250/AT3G25520/AT3G62870/AT2G44120/AT5G67510/AT1G41880/AT3G49910/AT5G65900/AT1G50920/AT2G20450/AT5G39740/AT5G61770/AT5G02610/AT2G47610/AT3G22660/AT5G06360/AT2G39140/AT3G09500/AT1G23280/AT4G01560/AT1G80750",23
"GO:0033013","tetrapyrrole metabolic process","30/1459","107/16941",0.280373831775701,3.25552644558749,7.18483780065241,3.89180953212575e-09,2.48380844068168e-07,2.09806574025125e-07,"AT1G03475/AT3G14930/AT2G20890/AT4G17600/AT5G58250/AT2G41680/AT5G40850/AT4G18480/AT3G48730/AT3G03710/AT1G08520/AT5G18660/AT4G26150/AT5G08280/AT3G51820/AT1G03630/AT2G40490/AT3G21200/AT5G66190/AT3G57180/AT3G56940/AT4G25080/AT3G14110/AT5G38520/AT1G63970/AT5G45930/AT1G74470/AT2G40400/AT5G63570/AT5G01410",30
"GO:0006414","translational elongation","18/1459","43/16941",0.418604651162791,4.86057669317946,7.78107455815672,4.60874672569596e-09,2.83994151683403e-07,2.39889031021706e-07,"AT4G20360/AT3G08740/AT1G18080/AT3G44590/AT5G12110/AT4G29060/AT1G48630/AT1G01100/AT5G60390/AT1G62750/AT4G00810/AT2G27720/AT1G26630/AT5G47700/AT1G30230/AT5G19510/AT3G18130/AT2G27710",18
"GO:0019253","reductive pentose-phosphate cycle","11/1459","16/16941",0.6875,7.98282213845099,8.57822533420884,5.42590556816594e-09,3.23203108343751e-07,2.73008722271928e-07,"AT3G04790/AT5G61410/AT2G21170/AT1G12900/AT1G42970/AT3G54050/AT3G12780/AT1G56190/AT3G55800/AT3G60750/AT3G26650",11
"GO:0006778","porphyrin-containing compound metabolic process","29/1459","105/16941",0.276190476190476,3.20695192401841,6.96368120470152,1.02577356907841e-08,5.9130882836875e-07,4.99476841445992e-07,"AT1G03475/AT3G14930/AT2G20890/AT4G17600/AT5G58250/AT2G41680/AT5G40850/AT4G18480/AT3G48730/AT3G03710/AT1G08520/AT5G18660/AT4G26150/AT5G08280/AT3G51820/AT1G03630/AT2G40490/AT3G21200/AT3G57180/AT3G56940/AT4G25080/AT3G14110/AT5G38520/AT1G63970/AT5G45930/AT1G74470/AT2G40400/AT5G63570/AT5G01410",29
"GO:0015977","carbon fixation","11/1459","17/16941",0.647058823529412,7.51324436560094,8.24785737190532,1.41714461546202e-08,7.67405281160798e-07,6.48225001139567e-07,"AT3G04790/AT5G61410/AT2G21170/AT1G12900/AT1G42970/AT3G54050/AT3G12780/AT1G56190/AT3G55800/AT3G60750/AT3G26650",11
