"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G21270",358.329175797893,-0.50284377507707,0.326982099464011,-1.53783273121474,0.12408951835059,0.545414564597168
"AT1G34110",254.197291758387,0.177314761387488,0.115296518276048,1.53790213302845,0.12407254569542,0.545414564597168
"AT5G58595",1.17694619757775,1.19844127917881,0.779371353664416,1.53770250028311,0.12412137204279,0.545452713549504
"AT1G09000",81.4558884810163,0.18317102529424,0.119165488084298,1.53711471533322,0.124265220045135,0.545516271227204
"AT1G10657",73.8972228447256,0.499502510668029,0.324950871575415,1.53716316637761,0.12425335775491,0.545516271227204
"AT1G61380",250.952626818296,-0.313246963479601,0.203756908384037,-1.53735628383799,0.124206085501011,0.545516271227204
"AT2G32850",520.241965169711,-0.115343289296498,0.0750399080990005,-1.53709262469145,0.124270628799777,0.545516271227204
"AT4G16790",143.377435115835,0.177741307569064,0.115636052357956,1.53707519363303,0.124274896814389,0.545516271227204
"AT5G42510",41.3417887708575,-0.487806660606031,0.317268084762085,-1.53752200121809,0.124165531562696,0.545516271227204
"AT1G03790",36.7016025712488,-0.53821506145708,0.350187163137112,-1.53693543942485,0.124309119926232,0.545564750271065
"AT3G18630",47.9541448946233,-0.423305085002042,0.275538743449975,-1.53628153958281,0.124469345080402,0.546166102751196
"AT1G33930",17.1543302331504,0.480857134020781,0.313092502705757,1.53583088021973,0.124579863928838,0.54636822073251
"AT1G50890",102.143319807846,-0.19610953429382,0.12772275995374,-1.53543138564222,0.124677899203565,0.54636822073251
"AT3G04010",97.0484269350928,-0.339250002352835,0.220910658827501,-1.53568869946533,0.124614747945496,0.54636822073251
"AT3G19510",244.98232589001,0.15552720117889,0.101277451272515,1.53565477038319,0.124623073564064,0.54636822073251
"AT3G25790",64.3435606708225,0.40814108012903,0.265738362910719,1.53587564722883,0.124568881929729,0.54636822073251
"AT5G21482",169.442483195218,0.349965184999617,0.227910681211891,1.53553656695121,0.124652082060258,0.54636822073251
"AT5G56980",426.304435620471,-0.252915908371497,0.164712036943752,-1.53550349485306,0.124660199280293,0.54636822073251
"AT1G62810",301.718587884732,-0.170100490108983,0.110793566900981,-1.53529211909032,0.124712089112136,0.546376339000234
"AT5G01535",1.11485344257975,1.63515714820312,1.0651516666828,1.53514020523996,0.124749392266952,0.546376339000234
"AT5G35525",6.00759996149184,0.659604393540608,0.42967045447232,1.53514021426181,0.124749390051336,0.546376339000234
"AT1G04567",2.23661553796192,-0.953511381888916,0.621779376065178,-1.53352043923207,0.125147674548794,0.546931607074233
"AT1G24400",44.0315094480084,0.272404548854313,0.177668885226634,1.53321471290166,0.12522296030435,0.546931607074233
"AT1G51540",208.578820764054,-0.145242140306728,0.094701847851644,-1.53367799680381,0.125108889443284,0.546931607074233
"AT1G54290",149.663675898528,-0.162249124936587,0.105845296861414,-1.53288931816237,0.125303128224755,0.546931607074233
"AT1G67970",90.3452230559692,-0.35089782049981,0.228921178326919,-1.53283249310685,0.125317132388788,0.546931607074233
"AT2G01540",131.929782871796,-0.210870079162097,0.137441617936653,-1.53425201425733,0.124967665885704,0.546931607074233
"AT2G22070",30.0592859797923,0.271373722720436,0.176998370858931,1.53319898597668,0.125226834047403,0.546931607074233
"AT2G43060",98.1367576369067,-0.314145082134301,0.204867180519724,-1.53340853004054,0.125175228328973,0.546931607074233
"AT2G43490",287.218823674822,-0.155370838708439,0.101359881707607,-1.53286326000891,0.125309549935162,0.546931607074233
"AT2G46505",689.636814523235,-0.165746988178293,0.108123424368546,-1.53294246039909,0.12529003277116,0.546931607074233
"AT3G07900",28.9377203076592,-0.296919093194765,0.193495874401081,-1.5344983148287,0.124907107515123,0.546931607074233
"AT3G59230",1.12495611731552,1.25110654260129,0.815696534053152,1.53378921004435,0.125081518315996,0.546931607074233
"AT3G60450",376.197321155968,-0.218780907877337,0.142683981095292,-1.53332494788762,0.125195810637247,0.546931607074233
"AT4G26060",94.4303539358643,-0.256402814974304,0.167208810767846,-1.53342885340112,0.12517022405072,0.546931607074233
"AT4G32990",5.92278991239707,0.514714975599705,0.335544215722591,1.53397064077314,0.125036875707173,0.546931607074233
"AT4G40000",85.7235726916314,0.28583602992389,0.186475980297023,1.53283028446133,0.12531767671969,0.546931607074233
"AT5G22120",235.506824646246,-0.139774912980712,0.0911658955120633,-1.53319300156731,0.125228308108611,0.546931607074233
"AT5G45020",84.804731937757,0.156774306517298,0.102238403139165,1.53341896688175,0.125172658416719,0.546931607074233
"ATCG00240",2.89113906681777,1.03567977271141,0.675070244445177,1.53418074820141,0.12498519247008,0.546931607074233
"AT1G04180",33.8717463740273,0.699819860807472,0.45698470037963,1.53138575586034,0.125674082385002,0.547203273425656
"AT1G10310",229.788553466699,0.229914989290071,0.150033597974262,1.53242335313129,0.125417998279262,0.547203273425656
"AT1G23150",75.2381120844729,-0.240890260061418,0.157353711870237,-1.53088387428744,0.125798095327085,0.547203273425656
"AT1G24090",39.7433210195222,0.411739011001251,0.268929428110979,1.53102995790903,0.125761988812178,0.547203273425656
"AT1G25250",47.3489307143952,-0.413806361148037,0.270218825712642,-1.53137502561753,0.125676732788475,0.547203273425656
"AT1G50320",1411.97439427278,-0.182506066859993,0.119115491058403,-1.5321774291348,0.125478656728511,0.547203273425656
"AT1G57620",215.562974314879,0.171300239161549,0.111896388361815,1.53088264661101,0.125798398797902,0.547203273425656
"AT1G58643",2.01293709021179,1.12228990112807,0.732640823990779,1.53184188537957,0.125561457238825,0.547203273425656
"AT1G59312",2.01293709021179,1.12228990112807,0.732640823990779,1.53184188537957,0.125561457238825,0.547203273425656
"AT1G65470",256.26398618248,0.246430429944491,0.160927041254756,1.53131772027287,0.125690888124894,0.547203273425656
"AT1G67810",99.224031798192,-0.622294597450023,0.406441377044508,-1.53108082148309,0.125749419096863,0.547203273425656
"AT2G18840",226.142500508783,-0.117586037535988,0.0767813670627832,-1.53143974943608,0.125660746464161,0.547203273425656
"AT3G14475",2.86894943652133,-0.670666387233504,0.437670317872962,-1.53235519944072,0.125434806456545,0.547203273425656
"AT3G20440",269.572575130609,0.396453345927257,0.258858442929132,1.53154496890717,0.125634761382412,0.547203273425656
"AT3G49500",436.400297636187,0.164182078713406,0.107149810396506,1.53226662843222,0.125456652610058,0.547203273425656
"AT3G58520",75.0207527891493,0.255253320440913,0.166631929740317,1.53183919095641,0.125562122300878,0.547203273425656
"AT4G00525",23.017069726962,0.282284766526923,0.184355449507445,1.53119838486534,0.125720369865684,0.547203273425656
"AT5G54850",62.7220503763232,-0.233550460237748,0.152516504666862,-1.53131269791349,0.125692128787172,0.547203273425656
"AT5G21100",502.567591808252,0.523864983518553,0.342220366876859,1.53078260157162,0.125823130968881,0.54720972535376
"AT5G07060",8.89067473491789,-0.554507953209208,0.362280229154037,-1.53060506366589,0.125867029505453,0.547299514773666
"AT2G25640",209.8072119089,0.184095562648077,0.120302812558599,1.53026815194703,0.125950368076739,0.547560733916181
"AT1G60050",3.97012025051358,-0.896896636819144,0.586294257512908,-1.52977216700677,0.126073133251309,0.547993229424941
"AT1G33720",54.6972470496843,-0.562470423499833,0.367769808366825,-1.52940891477097,0.126163103810862,0.548283045494139
"AT2G18450",43.1313221157108,-0.274899442755979,0.179769121573146,-1.52918054196602,0.126219692938197,0.548326488129631
"AT5G64360",206.775016031558,0.227614123496075,0.148845527035229,1.52919693342349,0.126215630595352,0.548326488129631
"AT2G46050",6.62519282182747,0.456106166015807,0.298332900025854,1.52884970439492,0.126301707151334,0.548387193648016
"AT5G42660",158.629097836976,0.111504377824445,0.0729289517540268,1.5289452973426,0.126278005519202,0.548387193648016
"AT5G67320",672.605194550852,0.108493371642114,0.0709644006408352,1.52884221753975,0.126303563613285,0.548387193648016
"AT5G46295",5.61999909197331,-1.17020674601297,0.765467621820915,-1.52874754288007,0.126327041245195,0.548387969344919
"AT1G03780",218.949922168756,0.794825107940588,0.520031348457899,1.5284176815447,0.126408867538215,0.548501642272803
"AT2G28470",1046.26320218383,0.212257555375548,0.138871530843169,1.52844542064749,0.126401984912562,0.548501642272803
"AT5G10350",575.040245194436,0.132149618950944,0.086464971814668,1.52836016918155,0.126423138434378,0.548501642272803
"AT1G06790",130.400635248279,0.194193388311252,0.12715336610084,1.52723749489452,0.126701965835451,0.548523875961779
"AT1G07885",2.32382211105849,-0.951442412281289,0.623175866846953,-1.52676389266364,0.126819733164997,0.548523875961779
"AT1G23530",57.8755038669767,-0.283337386838436,0.185523600682542,-1.52723096035241,0.12670359015458,0.548523875961779
"AT1G48270",68.4351410477455,0.164960060894795,0.108001120804138,1.52739212025357,0.126663534677299,0.548523875961779
"AT1G51470",305.579091519417,-0.358488705924215,0.234758427825202,-1.5270536152642,0.12674767977327,0.548523875961779
"AT1G56340",3336.30357243954,0.303603325775866,0.198714937503639,1.52783343612659,0.126553898309491,0.548523875961779
"AT1G68070",283.504337822929,-0.114345983890309,0.074832663488927,-1.52802237096945,0.126506983705208,0.548523875961779
"AT2G18520",82.7725144861306,0.252027472938642,0.165050311041016,1.52697363215518,0.126767568216471,0.548523875961779
"AT2G39050",147.238566249479,-0.393441725649297,0.257637511219151,-1.52711351614722,0.126732786527803,0.548523875961779
"AT3G06950",201.995725174877,0.145119152967558,0.0950398992373306,1.52692873342775,0.12677873371061,0.548523875961779
"AT3G19000",373.834647726125,0.289624092014813,0.189554963202865,1.52791616279048,0.126533354700112,0.548523875961779
"AT3G26090",201.134948128888,-0.165826406462708,0.108534143173362,-1.52787317994332,0.126544028356831,0.548523875961779
"AT4G00890",14.6467337089965,-0.426966270005582,0.279657888052614,-1.52674495605593,0.126824443768705,0.548523875961779
"AT4G24750",843.004176614068,0.18529967267583,0.121263701600344,1.5280720465431,0.126494650961099,0.548523875961779
"AT5G20870",20.0021856664052,-0.288735333679419,0.189097749841292,-1.52691046784931,0.126783276245685,0.548523875961779
"AT5G58910",25.2213102577468,-0.684603389869149,0.448341515753592,-1.52696854030668,0.126768834427785,0.548523875961779
"AT5G63450",116.104178934681,-0.522187119965117,0.341975013365225,-1.52697448514295,0.126767356101389,0.548523875961779
"AT1G14980",1231.84149119453,0.331942480141802,0.217479676487073,1.52631494355535,0.126931448825505,0.548583457768252
"AT1G61130",4.77241972862605,0.742061534925327,0.486101117898867,1.52655796829439,0.126870965496794,0.548583457768252
"AT2G17870",476.850776234417,0.178682170337477,0.11706321518444,1.52637333645716,0.126916914112789,0.548583457768252
"AT2G25280",332.337848481909,-0.11923053195376,0.078116015507778,-1.52632633882726,0.126928612300191,0.548583457768252
"AT4G34570",217.58593187278,0.160888923121589,0.10541652104667,1.52622114184892,0.126954799937989,0.548583647171003
"AT2G31083",11.5647321518172,0.682227498584809,0.44723180666838,1.52544494468542,0.127148155736499,0.548901303998689
"AT3G15520",846.596416750579,-0.125384710597553,0.0821868199303372,-1.52560606072642,0.127108001840332,0.548901303998689
"AT3G61200",288.363279256781,-0.141680663053112,0.0928831594475221,-1.52536438139963,0.127168237698298,0.548901303998689
"AT4G01660",402.196912559931,-0.191629677085729,0.12559458676672,-1.52577974910386,0.127064725676771,0.548901303998689
"AT5G08780",112.764530321825,-0.215364416745004,0.141176403742669,-1.52549867425128,0.127134763971693,0.548901303998689
"AT5G22360",306.682911789626,-0.157042685864664,0.102936740509702,-1.52562326227789,0.127103715393346,0.548901303998689
"AT1G50310",2.25852635885197,-0.841917004877129,0.551996822655397,-1.52522074461781,0.127204048075298,0.54895520343753
"AT2G04530",317.108771403951,0.207820549194534,0.136286492337854,1.52488002023962,0.12728902614287,0.549042852594506
"AT2G34925",18.4041600990877,-0.375965322504562,0.246557478518826,-1.52485872569408,0.127294338556665,0.549042852594506
"AT3G05165",735.746773431786,-0.186172296640762,0.122081355407575,-1.52498549855721,0.127262714695677,0.549042852594506
"AT4G38830",19.8447503665928,0.353314721777839,0.231765740454345,1.52444757834015,0.127396942535834,0.549384726358727
"AT1G08600",551.039897206317,-0.190541468331368,0.125029365983859,-1.52397372274899,0.127515275481105,0.549517907794132
"AT1G12140",469.852702901639,-0.18560588635076,0.121791429648027,-1.52396508430153,0.127517433498981,0.549517907794132
"AT3G02800",24.7924244708028,-0.503423233522635,0.330284677392303,-1.52421007688674,0.127456241581124,0.549517907794132
"AT3G17470",305.402832347554,0.18835352379395,0.123604139642832,1.52384478657606,0.127547488685358,0.549517907794132
"AT3G23230",6.95233575518653,-1.36742002588834,0.897342731462778,-1.52385479699521,0.127544987471846,0.549517907794132
"AT4G36070",0.894656195697901,-1.72745478010163,1.13374626913925,-1.52366964912981,0.127591254879336,0.549517907794132
"AT5G65270",376.494752381544,0.168803479300415,0.110782238778549,1.5237413610845,0.127573332917477,0.549517907794132
"AT1G62610",139.4948789742,0.186162576666001,0.122269542499922,1.52255887165129,0.127869106065925,0.549623086246952
"AT2G04215",2.11319517902944,1.14687504794407,0.753114924285604,1.5228420138294,0.127798235903815,0.549623086246952
"AT2G25250",202.057303909429,-0.184529983333231,0.121152623722093,-1.52311999248581,0.127728687885928,0.549623086246952
"AT3G04155",1.94387397041516,-0.890015710207992,0.584571638396374,-1.52250922170895,0.12788153653839,0.549623086246952
"AT3G19613",1.79432209713629,1.60282624922914,1.05285720333016,1.5223586296028,0.127919244868114,0.549623086246952
"AT3G49670",1048.20251068558,0.297485011601185,0.195365918385194,1.5227067958427,0.127832076998966,0.549623086246952
"AT4G03600",11.5835229866347,-0.446802396116802,0.293446770083972,-1.52260117222945,0.127858516338293,0.549623086246952
"AT4G17510",321.671189426085,-0.148629171789651,0.0976092367558047,-1.52269576865442,0.127834837087993,0.549623086246952
"AT4G28450",401.295105259637,0.218944185562737,0.14374412477502,1.52315223947703,0.12772062185463,0.549623086246952
"AT5G27093",2.50817799915439,0.812195774225948,0.533445161993091,1.5225478307674,0.127871870205475,0.549623086246952
"AT5G27750",91.636434612217,-0.23038342172997,0.151330207092359,-1.52238886179124,0.127911674021222,0.549623086246952
"AT5G64260",2465.02159491514,-0.585442894289288,0.384541830728064,-1.5224426772527,0.127898198233497,0.549623086246952
"AT5G65260",537.054068579975,0.126448811541187,0.0830200374537324,1.5231119548899,0.127730698414251,0.549623086246952
"AT1G68290",12.878894325862,-1.07167391084127,0.704312933384003,-1.52158772052107,0.128112416282319,0.550352608511945
"AT1G64920",19.9510741864398,-0.381031252826362,0.250487236131368,-1.52116035416084,0.128219601764116,0.550712548671898
"AT1G03990",49.1774482629857,0.516478675168482,0.339562894976523,1.52101034244095,0.128257241931204,0.550773709785576
"AT1G19850",471.525706114061,-0.17168048886416,0.112976021690774,-1.5196188208332,0.12860680487733,0.551118625949923
"AT1G24148",43.7030325197631,0.479505793355954,0.315534447761798,1.51966226431778,0.128595880291318,0.551118625949923
"AT1G61500",74.5252821251896,0.212916201336158,0.140135375363627,1.51936083793031,0.12867169382394,0.551118625949923
"AT1G68450",18.2888138144727,-0.517965890258258,0.340804414878948,-1.519833275758,0.128552883630263,0.551118625949923
"AT1G79220",54.1487336800087,0.234824039862871,0.154497811259346,1.51991823022455,0.128531528053317,0.551118625949923
"AT2G03360",9.96002884623085,-0.564535199494539,0.371404741653361,-1.51999997894865,0.128510980928692,0.551118625949923
"AT2G23690",77.1377835370783,0.358523665960881,0.235974476836725,1.51933239037945,0.128678850628935,0.551118625949923
"AT2G30540",25.3682135089278,-0.43745992353694,0.287917616739561,-1.51939269465629,0.128663679709397,0.551118625949923
"AT2G37210",24.6608680897646,0.326978303195613,0.215119395727866,1.51998522536412,0.128514688978071,0.551118625949923
"AT2G42480",2.26500786549267,-1.60976440120185,1.05944129022129,-1.51944653852939,0.128650135226721,0.551118625949923
"AT3G05325",2.01446939241452,0.87310880706668,0.574716231452465,1.51919984034572,0.128712201506,0.551118625949923
"AT3G14460",40.1362892695935,-0.388782833432211,0.255787725507391,-1.51994327585894,0.128525232689649,0.551118625949923
"AT3G15500",74.5978744722635,-0.866541903301145,0.56991236115872,-1.52048273095767,0.128389695721732,0.551118625949923
"AT3G60920",1.02630955763654,-1.23990093937021,0.815728086968206,-1.51999294762365,0.128512748115996,0.551118625949923
"AT4G25870",280.89762229676,0.119539958393303,0.0786842764294076,1.51923565695555,0.128703189036567,0.551118625949923
"AT5G65690",84.7521165273828,-0.757539216462868,0.498273658171552,-1.520327643333,0.128428649780044,0.551118625949923
"AT1G63850",305.623507516554,0.159446643368304,0.104967215977349,1.51901374046838,0.128759037379333,0.551218891014433
"AT1G67680",925.7548695851,-0.0864589776949414,0.0569372563678613,-1.51849567770434,0.128889488307906,0.551612840688332
"AT2G04145",14.1571883424112,-0.716273418589814,0.471764828986146,-1.51828490506411,0.128942591345373,0.551612840688332
"AT3G52450",156.898610240381,-0.48062780114298,0.316566392813968,-1.51825276483288,0.128950690397831,0.551612840688332
"AT4G31460",304.886145633313,0.135059911823756,0.0889669908634802,1.51809014234286,0.128991675878344,0.551612840688332
"AT5G06570",63.3306880043441,-0.654803635849521,0.431314294492682,-1.51815890224484,0.128974345197844,0.551612840688332
"AT5G66985",99.5649215700772,0.422635707037792,0.278374800200957,1.51822545263686,0.128957573138978,0.551612840688332
"AT3G04780",379.063848624747,-0.165288988385334,0.108888892216489,-1.51796005102809,0.129024469865373,0.551638392271972
"AT4G18670",908.718743195304,0.220721639350165,0.145414371212612,1.51788050596076,0.12904452512425,0.551638392271972
"AT3G51150",278.398760844159,0.212431570395339,0.139973298580488,1.51765781438083,0.12910068400348,0.551778245758109
"AT1G07660",240.996921220274,0.23678591347212,0.156086678401195,1.5170155191816,0.12926276584455,0.551848426837053
"AT1G08217",1.07548118877425,1.81781970811543,1.19797732251488,1.5174074449918,0.129163845405886,0.551848426837053
"AT1G25150",508.544292088737,-0.264151858436549,0.174121781893212,-1.51705235016807,0.129253467353053,0.551848426837053
"AT2G37630",901.858232179854,0.2195185941829,0.144711225451921,1.51694240372412,0.129281226391618,0.551848426837053
"AT3G25585",672.883191776624,-0.141749548427583,0.0934281819811607,-1.51720332582481,0.12921535689171,0.551848426837053
"AT3G49710",59.9282044228277,0.260335392378274,0.171593828677624,1.51716057846912,0.129226146629178,0.551848426837053
"AT4G37550",515.036778500447,0.233730370553902,0.154076976882142,1.5169714209326,0.129273899740337,0.551848426837053
"AT2G15292",145.343426007375,-0.94152331477921,0.620735953194982,-1.5167855348689,0.129320840314215,0.55186956969171
"AT5G65970",183.220342935799,-0.236423463134523,0.155876363189222,-1.51673710046418,0.129333073306686,0.55186956969171
"AT5G03140",182.047266016311,0.271703348786391,0.179220708044657,1.51602653371222,0.129512643227111,0.552448314335666
"AT5G60300",219.39736358865,0.198966094970067,0.131242857552863,1.51601465161581,0.129515647640065,0.552448314335666
"AT3G27100",128.722966192178,-0.206724669099827,0.136401117017063,-1.51556434155863,0.129629549377091,0.552833974214275
"AT2G07015",68.2136559759408,-1.34458698718444,0.88745952220013,-1.51509669291849,0.129747919057964,0.553238545446974
"AT4G36900",92.1401112429645,-0.378710114013523,0.250032032096411,-1.51464638685772,0.129861978331177,0.553624594091813
"AT3G24518",62.4305989030915,0.432691552846888,0.28575128114718,1.51422436711324,0.129968943526289,0.553980265081178
"AT2G32150",659.497580634914,-0.692534899439061,0.457414020990807,-1.51402201869317,0.130020255041309,0.554098631705106
"AT2G25530",180.39683104642,-0.27463862335947,0.181423597645909,-1.51379769182779,0.130077158227382,0.554126499061887
"AT2G42170",116.391546786162,0.502887523528039,0.33224048794051,1.51362504505497,0.13012096530208,0.554126499061887
"AT4G13290",82.7074753243024,-0.542254034399029,0.358198400775209,-1.51383711715487,0.130067156122995,0.554126499061887
"AT5G19080",94.5145425412975,-0.249966700963229,0.165139847230038,-1.51366678094977,0.130110374263593,0.554126499061887
"AT1G14060",215.817446602455,0.23758618717676,0.157021688908839,1.51307879075669,0.130259646292805,0.55443703038332
"AT1G73860",23.32539735907,-0.325147371767869,0.214893979781132,-1.5130594728574,0.130264552747579,0.55443703038332
"AT5G17000",351.519535332202,-0.391713293771936,0.258875121072527,-1.51313611037266,0.130245088819772,0.55443703038332
"AT1G04440",714.852623118823,-0.22417798433111,0.148184952023534,-1.51282556878992,0.130323972231095,0.554463930240271
"AT4G31670",179.059921337878,-0.203205466185596,0.1343270390881,-1.51276665937913,0.130338940513555,0.554463930240271
"AT5G56120",145.452700743365,0.84934825983749,0.561457385118407,1.51275641277453,0.130341544207818,0.554463930240271
"AT1G17120",319.026255795004,0.203372250279459,0.134450490726523,1.51261813311731,0.130376685448597,0.55451319938627
"AT1G09480",27.5468238906633,0.310833792720524,0.205621038598743,1.51168282603171,0.130614569664375,0.554548626424915
"AT1G17345",13.575095162468,-0.643775085851044,0.42583389307073,-1.51179860581016,0.130585104208878,0.554548626424915
"AT1G26640",244.78778435804,0.132227861114719,0.0874741343742139,1.5116224019897,0.130629949371282,0.554548626424915
"AT2G39990",1096.87608718057,0.0990486166340406,0.0655172385224419,1.51179474086218,0.130586087738306,0.554548626424915
"AT3G23990",2294.1718109187,0.224504969430623,0.148483067258398,1.51199038096329,0.130536309602677,0.554548626424915
"AT4G16760",1591.10186421175,-0.235599204000733,0.155848093448753,-1.51172336335449,0.13060425250339,0.554548626424915
"AT4G27690",184.093067305984,-0.144899515832065,0.0958190414791257,-1.5122204688682,0.130477785500446,0.554548626424915
"AT5G01250",59.1503463933874,-0.353599543512619,0.233929203124161,-1.51156648588651,0.130644182925868,0.554548626424915
"AT5G11360",3.53496535184877,-0.855721571859303,0.566091695002978,-1.5116306764663,0.130627843189096,0.554548626424915
"AT5G20040",371.098965770878,0.143086784108708,0.0946345957599964,1.51199234233104,0.13053581063214,0.554548626424915
"AT5G54890",80.3891445084479,-0.177487864091629,0.117379979221171,-1.51207953238091,0.130513631041462,0.554548626424915
"AT1G32090",420.795710871987,0.25405794862244,0.168087212468628,1.51146505966275,0.130670004241985,0.554558220310784
"AT1G12460",208.726125059475,0.259118765992744,0.171501083816839,1.51088704646018,0.130817231717587,0.554834278516624
"AT1G73410",21.5920446616808,-0.402870621084586,0.266622733379883,-1.51101376832177,0.130784943005443,0.554834278516624
"AT1G79529",17.1250009763964,0.719589954801194,0.47628483710812,1.51083952025507,0.130829342981997,0.554834278516624
"AT3G52105",74.0871820647806,-0.335041762868326,0.221732844720999,-1.51101548933763,0.130784504533398,0.554834278516624
"AT5G08835",3.49241646699547,2.34216031892098,1.55054047099142,1.51054446029609,0.130904553575624,0.555053229599974
"AT3G18050",782.648109558922,0.292182462679916,0.193449100089425,1.51038419173235,0.130945419980961,0.555126503979083
"AT5G40020",50.2792543481446,-0.211169712021498,0.139860965181105,-1.50985453123433,0.131080546923384,0.555599285599801
"AT2G36630",368.829912340427,-0.505926443976453,0.335177570343525,-1.50942810241725,0.131189415959589,0.555905885640705
"AT5G56000",768.161371196521,0.254995250348442,0.168939699528233,1.50938619555096,0.131200118737907,0.555905885640705
"AT2G14100",58.1434357510396,-0.293892744521778,0.194740279356525,-1.50915232068517,0.131259861498047,0.556058920100709
"AT3G25900",220.024753300694,-0.239048718687529,0.158420922739708,-1.50894663756186,0.131312420176618,0.55618147088304
"AT4G23880",36.3601378000934,0.306896873403464,0.203403274331523,1.50880989704845,0.131347370820892,0.556229411121147
"AT1G27980",319.621153080887,-0.271334645659331,0.179856384178497,-1.50861837292385,0.131396336188098,0.556336672937444
"AT1G09690",4705.47623413775,0.217809569012484,0.144423739610409,1.50812857775347,0.131521622382266,0.556666863156158
"AT3G02555",92.4355797212832,-0.196706874243064,0.130429525444264,-1.50814682161151,0.131516954070667,0.556666863156158
"AT4G12750",230.391000076327,0.207787192302998,0.137788133417717,1.50801950174528,0.131549535868661,0.556684902146831
"AT2G41620",569.173250835765,-0.154604984837053,0.102529493670521,-1.50790742548555,0.131578221928196,0.556688793387605
"AT3G24540",3.00577687753286,-0.751186817118814,0.498190290664225,-1.5078311062973,0.131597758695188,0.556688793387605
"AT4G01850",3755.71784273187,0.117593079090198,0.0779949303662837,1.50770157160153,0.131630923119618,0.556729027397386
"AT5G59700",51.4648354346253,0.221184646442609,0.146768899560234,1.50702667326218,0.131803820362089,0.557360136518592
"AT2G40030",238.743824611056,0.191367370746365,0.127001372671697,1.50681340461616,0.131858492666745,0.557491169731844
"AT1G15630",3.22051401262699,0.670478368454734,0.445040103824762,1.50655719044758,0.131924197471113,0.557568654314523
"AT3G23630",12.961217055758,0.464903921396882,0.30858310112888,1.50657608824378,0.131919350362138,0.557568654314523
"AT1G14640",52.1451189089941,-0.442864005519632,0.294053256401929,-1.50606733942881,0.132049887858729,0.557771867315958
"AT3G48430",488.593458409546,0.140671897794637,0.0934003711303233,1.50611711808248,0.132037110969657,0.557771867315958
"AT4G18290",94.509165442202,0.31256775516859,0.207548254322095,1.50600040549373,0.132067069573515,0.557771867315958
"AT5G49810",1149.60798244525,-0.20715396833525,0.137527333408609,-1.50627488515155,0.131996622584375,0.557771867315958
"AT5G50760",207.830395332343,0.320024015870488,0.212515601292032,1.50588480998494,0.132096746628367,0.557797116144935
"AT4G08620",11.4534942691537,-0.43589663263057,0.289528504355444,-1.50553961379718,0.132185400254599,0.558071348124214
"AT2G46270",255.959528696403,-0.377062591853312,0.250484124668388,-1.50533528762551,0.132237897215918,0.558092771520719
"AT3G43920",120.758558756914,0.219931738849135,0.146094792605981,1.50540436743898,0.13222014692258,0.558092771520719
"AT1G61260",123.913566588873,-0.400342227308549,0.266075685376569,-1.50461785616358,0.132422352828648,0.558676677385134
"AT2G44450",138.572883680809,0.329379826230273,0.218913388154866,1.50461252738576,0.132423723632224,0.558676677385134
"AT3G28930",188.788620762446,-0.435989479526251,0.289799418360785,-1.50445256927143,0.132464877238052,0.558750146156278
"AT3G61130",1120.8472281615,0.140758347486498,0.0935821043862546,1.50411607443156,0.132551482087054,0.559015272152478
"AT1G23050",5.02693796019991,2.27531143878379,1.51338550564753,1.50345792945219,0.132720997903862,0.559629904633321
"AT4G29870",300.923032466088,0.119057121611506,0.0791970474489065,1.50330252763924,0.132761048625711,0.559698513613355
"AT3G23600",1622.6344893385,-0.236715915515491,0.157507119824323,-1.50289025524379,0.132867346316349,0.56004633421345
"AT3G07150",7.6324298411606,0.543348281928425,0.361580872516932,1.50270194921049,0.132915919862402,0.560150762005615
"AT1G80120",50.9708615367376,-0.385847775216106,0.256925126690773,-1.50179073641365,0.133151161471443,0.560876760730301
"AT5G53990",42.6060901628564,-0.424852123676797,0.282903229682633,-1.50175777121175,0.133159677909713,0.560876760730301
"AT5G56090",282.649502596387,-0.18973363331764,0.126338562822826,-1.5017871747023,0.133152081606114,0.560876760730301
"AT1G03475",2887.80881676802,0.139199343055444,0.0927116772916138,1.50142190414276,0.133246471961075,0.560964932913687
"AT3G28450",237.277138977083,-0.205319386793012,0.136749243930327,-1.50142977680828,0.133244437022632,0.560964932913687
"AT4G16807",32.392921164631,0.369741631276391,0.246264720433372,1.50139910672437,0.133252364807798,0.560964932913687
"AT5G67490",110.921391278613,0.648398795709491,0.431889287194551,1.50130789286609,0.133275944464177,0.560964932913687
"AT3G45840",16.9470383925798,0.327207821396163,0.21798562017128,1.50105232234614,0.133342029092783,0.561124616297267
"AT3G52960",4230.51931832288,0.246457723300964,0.164198223203809,1.50097679799525,0.133361562797591,0.561124616297267
"AT5G66530",1449.02998060238,-0.177020805525882,0.117963742012128,-1.50063742050233,0.133449367117408,0.561393700418666
"AT2G03260",27.0076667133574,0.269976015579433,0.179988038616066,1.49996642918767,0.133623098778463,0.561552553751713
"AT3G18170",130.302615503217,-0.268801140319186,0.179162119757231,-1.50032350969847,0.133530622471928,0.561552553751713
"AT3G48580",10.2828070629429,-0.521638925230678,0.347710738015326,-1.50020942179728,0.133560163442368,0.561552553751713
"AT3G61710",263.485648166184,-0.130370864251041,0.0869174606075639,-1.49993871587748,0.133630278011783,0.561552553751713
