,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT5G09995,248.5173633,-0.436838861,0.081266005,-5.375419414,7.64E-08,1.26E-05,yes
AT1G10040,94.66642169,-1.790279231,0.333532653,-5.367628076,7.98E-08,1.31E-05,yes
AT3G04060,116.0999597,-1.366981146,0.255609672,-5.347924182,8.90E-08,1.45E-05,yes
AT1G23520,7.11907594,-3.689532889,0.690698147,-5.341744297,9.21E-08,1.49E-05,yes
AT5G22010,663.9335698,-1.26789996,0.237860808,-5.330428203,9.80E-08,1.57E-05,yes
AT1G75700,34.70749869,-2.454519943,0.460746111,-5.327272192,9.97E-08,1.59E-05,yes
AT5G27030,760.5572706,-1.619282091,0.304389983,-5.319761434,1.04E-07,1.64E-05,yes
AT5G15380,33.47107884,-3.965643461,0.746996473,-5.30878472,1.10E-07,1.73E-05,yes
AT1G78150,1407.063028,-1.039780133,0.19651984,-5.290967727,1.22E-07,1.89E-05,yes
AT3G07810,1207.581376,-0.822816609,0.155525739,-5.290549435,1.22E-07,1.89E-05,yes
AT3G01680,631.1426957,-1.133553054,0.21465593,-5.28079078,1.29E-07,1.98E-05,yes
AT1G09176,8.497938488,-3.194985878,0.608463967,-5.250904004,1.51E-07,2.32E-05,yes
AT3G57500,26.89316903,1.604581336,0.305708313,5.248733077,1.53E-07,2.33E-05,yes
AT5G43170,87.99213954,-1.068979643,0.204081114,-5.23801355,1.62E-07,2.44E-05,yes
AT5G58610,82.48972594,-2.211020096,0.422158255,-5.237420025,1.63E-07,2.44E-05,yes
AT4G28520,5.611473459,-4.681634454,0.894203759,-5.235534305,1.65E-07,2.45E-05,yes
AT3G29340,9.541925757,-3.96437265,0.75904488,-5.222843544,1.76E-07,2.61E-05,yes
AT1G04560,12.51225806,-4.078311802,0.782060412,-5.214829623,1.84E-07,2.68E-05,yes
AT3G56250,48.38406305,-1.534767054,0.294289657,-5.215157977,1.84E-07,2.68E-05,yes
AT5G23910,565.6066905,-2.258366973,0.432987647,-5.21577691,1.83E-07,2.68E-05,yes
AT5G37500,109.3424007,-1.125209948,0.216766153,-5.190893195,2.09E-07,3.03E-05,yes
AT1G21740,195.6063147,0.599646028,0.115912765,5.173252714,2.30E-07,3.31E-05,yes
AT3G18040,467.4004566,-0.533792035,0.103255161,-5.169640245,2.35E-07,3.35E-05,yes
AT5G05160,259.2233133,0.595550458,0.115303287,5.165077891,2.40E-07,3.41E-05,yes
AT2G15490,609.6328667,-1.598122762,0.310198527,-5.151935358,2.58E-07,3.64E-05,yes
AT2G02300,10.19454112,-2.65964208,0.516711373,-5.147248966,2.64E-07,3.71E-05,yes
AT1G06577,9.527011467,-3.59597273,0.699232342,-5.142743714,2.71E-07,3.77E-05,yes
AT1G09812,35.35025831,-1.227263726,0.238685534,-5.141759972,2.72E-07,3.77E-05,yes
AT2G25940,75.50432711,-1.737385759,0.339637967,-5.115405012,3.13E-07,4.32E-05,yes
AT5G43440,222.1364328,-1.192247295,0.23328871,-5.110608641,3.21E-07,4.40E-05,yes
AT1G32570,14.80471412,-3.573417442,0.699379855,-5.109408592,3.23E-07,4.40E-05,yes
AT5G50330,95.36409849,-1.212972674,0.238101131,-5.094359153,3.50E-07,4.74E-05,yes
AT2G30270,227.8198461,-0.751597817,0.147648102,-5.090467193,3.57E-07,4.81E-05,yes
AT3G55005,279.1557204,-1.023440531,0.201252806,-5.085347894,3.67E-07,4.91E-05,yes
AT1G79820,249.5751609,-1.11829823,0.220152527,-5.07965202,3.78E-07,5.04E-05,yes
AT4G30130,57.68665236,0.785376994,0.154763295,5.074698061,3.88E-07,5.14E-05,yes
AT1G09180,32.83439355,-2.365449545,0.466922521,-5.066042947,4.06E-07,5.35E-05,yes
AT1G26570,168.6288527,-0.58656358,0.115958206,-5.05840508,4.23E-07,5.54E-05,yes
AT2G37240,661.9459934,-1.211794363,0.239964226,-5.049895914,4.42E-07,5.76E-05,yes
AT3G19220,221.9411621,-0.76697106,0.151909891,-5.048855319,4.44E-07,5.76E-05,yes
AT1G66750,166.8808695,-0.956744979,0.190643783,-5.018495547,5.21E-07,6.71E-05,yes
AT3G01600,240.0439272,-2.877686512,0.574663438,-5.007603273,5.51E-07,7.06E-05,yes
AT3G59330,49.0143244,-1.328679182,0.265691687,-5.000830834,5.71E-07,7.27E-05,yes
AT3G63430,72.06055183,0.996026247,0.199814212,4.984761783,6.20E-07,7.86E-05,yes
AT1G17960,43.56767609,-2.177605061,0.437542013,-4.976905063,6.46E-07,8.11E-05,yes
AT3G59320,111.4760159,-0.905586617,0.181965729,-4.976687772,6.47E-07,8.11E-05,yes
AT1G30170,55.30630305,-4.327900605,0.870701764,-4.970588994,6.67E-07,8.33E-05,yes
AT1G17180,640.0383899,-1.900950243,0.38256715,-4.968932232,6.73E-07,8.35E-05,yes
AT1G52315,116.8448626,-2.945728434,0.593126618,-4.966441137,6.82E-07,8.42E-05,yes
AT5G09760,421.3318221,-0.767090566,0.154598264,-4.961831689,6.98E-07,8.57E-05,yes
AT4G36600,11.83010935,-3.437065771,0.694543561,-4.948668402,7.47E-07,9.13E-05,yes
AT3G02210,108.7636167,0.630394676,0.127430101,4.946984038,7.54E-07,9.16E-05,yes
AT2G45480,72.33993036,0.810124514,0.163973469,4.940582877,7.79E-07,9.37E-05,yes
AT5G41160,19.72260598,-1.566516336,0.317055637,-4.940824736,7.78E-07,9.37E-05,yes
AT5G01970,188.9366331,-0.866211018,0.17553109,-4.934801113,8.02E-07,9.60E-05,yes
AT2G24255,11.54803122,-3.692851608,0.749548438,-4.926768464,8.36E-07,9.90E-05,yes
AT3G51290,152.8687775,0.950318893,0.192872635,4.927183637,8.34E-07,9.90E-05,yes
AT4G20230,49.06512601,1.019608261,0.207553162,4.91251614,8.99E-07,0.000105978,yes
AT2G23150,371.8884104,-1.769966906,0.36169589,-4.893522307,9.90E-07,0.000116161,yes
AT3G01590,453.8656677,-0.945148204,0.193201976,-4.892021426,9.98E-07,0.000116471,yes
AT4G13370,308.3567415,-1.846619301,0.379379875,-4.867467738,1.13E-06,0.000131262,yes
AT5G66270,84.66059427,-1.408437192,0.290642491,-4.845943849,1.26E-06,0.000145611,yes
AT4G19670,561.8676014,-0.744608786,0.153695839,-4.844690592,1.27E-06,0.000145818,yes
AT3G28210,143.127387,-2.144614235,0.44321315,-4.838787469,1.31E-06,0.000149487,yes
AT5G11410,41.9931261,-2.329230112,0.481841245,-4.834019788,1.34E-06,0.000151642,yes
AT5G61740,37.89325132,-3.194572138,0.660763141,-4.834670608,1.33E-06,0.000151642,yes
AT1G05710,199.8397875,-1.075117368,0.222510599,-4.831758015,1.35E-06,0.000152198,yes
AT1G20350,51.09415918,-2.806713207,0.580933269,-4.831386596,1.36E-06,0.000152198,yes
AT5G44310,14.36735209,-3.449922457,0.714765856,-4.826646975,1.39E-06,0.000155125,yes
AT2G18190,8.070578441,-3.666431533,0.759828682,-4.825339735,1.40E-06,0.000155409,yes
AT3G24450,48.074174,-1.113521356,0.230850366,-4.823563302,1.41E-06,0.000156064,yes
AT3G04850,92.99580481,0.704307053,0.146070814,4.82168227,1.42E-06,0.000156807,yes
AT4G31180,1888.821132,-0.640576047,0.133062742,-4.814090242,1.48E-06,0.00016213,yes
AT3G55060,140.3447798,0.845863305,0.175787704,4.811845679,1.50E-06,0.000163202,yes
AT3G42850,8.284742715,-2.116031008,0.439935247,-4.809869225,1.51E-06,0.000164065,yes
AT2G36910,1947.075296,-0.959770188,0.199605867,-4.808326534,1.52E-06,0.000164577,yes
AT3G21610,260.3546908,-0.84260741,0.175609433,-4.798189906,1.60E-06,0.000172337,yes
AT1G73590,305.3471449,0.821500136,0.171243169,4.797272439,1.61E-06,0.000172341,yes
AT5G20000,949.0633226,-1.138801481,0.237443965,-4.796085169,1.62E-06,0.000172581,yes
AT1G64440,295.664645,-0.608212383,0.126865718,-4.794142902,1.63E-06,0.000173476,yes
AT3G06130,401.1057837,0.65266332,0.136327874,4.787453225,1.69E-06,0.000178553,yes
AT3G57830,180.5817309,0.827830672,0.172950068,4.786529891,1.70E-06,0.000178576,yes
AT2G39650,149.2199716,-1.573895544,0.329747174,-4.773037254,1.81E-06,0.000190122,yes
AT3G53280,432.9561387,-1.021755519,0.214188698,-4.770352163,1.84E-06,0.000191822,yes
AT5G18560,12.33885108,1.240631248,0.260234533,4.767358258,1.87E-06,0.000193836,yes
AT1G49050,453.7679581,-1.605845421,0.336905572,-4.766455519,1.87E-06,0.000193852,yes
AT5G00825,4.5386058,-2.930986567,0.615200448,-4.764278984,1.90E-06,0.0001951,yes
AT1G02800,63.93683471,1.770155952,0.371874469,4.760090033,1.94E-06,0.000197469,yes
AT4G26470,88.35663231,-0.932027465,0.195791354,-4.760309616,1.93E-06,0.000197469,yes
AT1G30160,19.49903586,-2.925201319,0.61529335,-4.754157217,1.99E-06,0.00020248,yes
AT1G80280,580.7081268,0.696485588,0.147035055,4.736867608,2.17E-06,0.00021959,yes
AT1G27720,42.79235717,-1.572788933,0.33217092,-4.734878463,2.19E-06,0.000220807,yes
AT5G42825,8.804825247,4.521249197,0.95543516,4.732136082,2.22E-06,0.00022286,yes
AT2G31870,101.4019004,-1.209624804,0.255803734,-4.728722227,2.26E-06,0.000225679,yes
AT5G50010,82.27868828,0.748112054,0.158305435,4.725750901,2.29E-06,0.000228038,yes
AT3G27110,307.4005534,-0.667392615,0.141306571,-4.723011888,2.32E-06,0.000230161,yes
AT4G26640,455.2928724,-0.462521878,0.097951605,-4.721942845,2.34E-06,0.000230406,yes
AT4G13020,636.2743784,-0.643715629,0.136495743,-4.71601248,2.41E-06,0.000236233,yes
AT3G13235,844.7750243,-1.063315226,0.225574032,-4.713819309,2.43E-06,0.0002378,yes
AT3G12970,71.22083983,0.741447763,0.157353461,4.711988901,2.45E-06,0.000238955,yes
AT2G26180,111.7992986,1.384777188,0.294921687,4.695406445,2.66E-06,0.000258117,yes
AT1G48260,74.2832923,-1.175497464,0.25081495,-4.686712113,2.78E-06,0.000267124,yes
AT3G25545,276.1891928,-0.713981559,0.152324682,-4.68723486,2.77E-06,0.000267124,yes
AT3G47540,155.1270444,-1.254159071,0.267741597,-4.684214496,2.81E-06,0.000269303,yes
AT2G18760,278.2607018,-0.965089258,0.206245143,-4.679330837,2.88E-06,0.000274681,yes
AT3G05430,56.61600455,0.553943684,0.118547883,4.672742099,2.97E-06,0.000281523,yes
AT4G35000,2300.879329,-0.435864212,0.093280323,-4.672627599,2.97E-06,0.000281523,yes
AT1G09870,507.038294,-0.725276705,0.155829624,-4.65429285,3.25E-06,0.000305217,yes
AT1G25510,146.3393727,1.094600033,0.235150046,4.654900359,3.24E-06,0.000305217,yes
AT3G20260,289.5486738,0.673606222,0.144751338,4.653540571,3.26E-06,0.000305217,yes
AT1G06070,346.2123,-0.790816445,0.170069861,-4.649950566,3.32E-06,0.000309351,yes
AT3G61650,263.8091279,0.473909476,0.101937734,4.649009314,3.34E-06,0.000309542,yes
AT2G21490,7.927578261,-3.438079389,0.74081991,-4.640911165,3.47E-06,0.000320663,yes
AT1G04323,6.695747596,-2.402803047,0.519022855,-4.62947445,3.67E-06,0.000337568,yes
AT2G37080,915.6540926,0.620960847,0.13416582,4.628308816,3.69E-06,0.000338152,yes
AT1G29090,343.7331917,-2.118992404,0.457987113,-4.626751152,3.71E-06,0.000339384,yes
AT5G56530,324.1800803,0.488360104,0.105665388,4.6217604,3.80E-06,0.000346311,yes
AT3G57950,10.98752935,1.248642571,0.270228391,4.620693512,3.82E-06,0.000346758,yes
AT5G43450,342.8877753,-1.676948007,0.363268267,-4.616279921,3.91E-06,0.000352854,yes
AT5G10650,219.3902262,-1.236646924,0.268740611,-4.601637684,4.19E-06,0.000377152,yes
AT3G12410,33.04713409,-3.262665435,0.709614704,-4.597798521,4.27E-06,0.000382706,yes
AT4G17710,6.721163088,-2.779848158,0.605589487,-4.590317729,4.43E-06,0.00039518,yes
AT4G22790,55.44375655,-0.813736585,0.177326242,-4.58892366,4.46E-06,0.000396326,yes
AT3G61490,154.9845228,0.936807097,0.20456427,4.579524543,4.66E-06,0.000413001,yes
AT5G10510,164.1929374,0.708703918,0.154788695,4.578525041,4.68E-06,0.000413425,yes
AT2G13680,12.31407649,1.062662539,0.232169112,4.577105586,4.71E-06,0.000414686,yes
AT3G01080,10.03556985,-1.995364794,0.436095115,-4.575526588,4.75E-06,0.000416273,yes
AT3G51860,169.2027409,-1.278714983,0.279593105,-4.573485404,4.80E-06,0.000418794,yes
AT2G26400,44.90428954,3.359219945,0.735037894,4.570131652,4.87E-06,0.000423982,yes
AT1G66780,12.42193587,-2.580761382,0.564805551,-4.569291814,4.89E-06,0.000424119,yes
AT2G19090,126.5127879,0.553688529,0.121208637,4.568061654,4.92E-06,0.000425052,yes
AT3G44620,621.3217935,-0.491662875,0.107684951,-4.565752882,4.98E-06,0.00042819,yes
AT5G61160,77.25053994,-3.186718512,0.698319408,-4.56341106,5.03E-06,0.000431421,yes
AT1G80450,63.46926371,0.962013767,0.210963603,4.560093551,5.11E-06,0.000436706,yes
