"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G26380",27.5420944219053,2.95603208597157,0.388442042000108,7.60996948412385,2.74160646396782e-14,3.79982331172135e-12
"AT2G37110",887.314062520865,0.405566782660614,0.0533044951979904,7.60849120049267,2.77314132506267e-14,3.79982331172135e-12
"AT4G02880",209.563516128272,0.445041408044202,0.0584831943929178,7.60973152482409,2.74665870596178e-14,3.79982331172135e-12
"AT5G61010",279.633434579429,0.685877910917649,0.0901409515206185,7.60894908859226,2.76333567380387e-14,3.79982331172135e-12
"AT1G26570",140.276980313023,0.534010230226198,0.0702788854366353,7.59844478051194,2.99710692493416e-14,4.06132826231271e-12
"AT5G48020",1033.06056930995,1.65754853457657,0.218127989309043,7.59897223564538,2.98491805007029e-14,4.06132826231271e-12
"AT5G66140",773.32480927887,1.13687125430998,0.149666371347011,7.59603673208642,3.05337890581332e-14,4.11484749576282e-12
"AT5G11410",27.8337163987202,2.40327429454246,0.316910899033225,7.5834384423948,3.36515241660252e-14,4.51022367879836e-12
"AT1G19250",11.2251701567323,3.85000523857723,0.507742792641621,7.58258963863751,3.38724900909991e-14,4.51516611120617e-12
"AT1G09815",405.884309374383,1.27951501396953,0.168778450070831,7.58103308468916,3.42814157402568e-14,4.54497450735826e-12
"AT3G47540",106.962130852565,1.05233227783091,0.138855408806504,7.5786192765263,3.49251731320526e-14,4.6054286097304e-12
"AT5G47070",80.6223409556304,1.21470167002741,0.16030186895361,7.57758894488582,3.52035671144637e-14,4.61731492308262e-12
"AT1G17290",2185.35334220872,0.595126136082838,0.0786127396962005,7.57035231672001,3.72213363596252e-14,4.85599849410919e-12
"AT5G24110",13.6526597174583,1.99327676488751,0.263962418510363,7.55136574417034,4.30717398604266e-14,5.5895267913052e-12
"AT1G68340",53.3583551702723,0.557748916040812,0.0740833268872668,7.52866993796786,5.12597737077642e-14,6.61709720910701e-12
"AT3G19150",174.509636662678,1.46026236998546,0.19404423048574,7.52540988376758,5.25551915752751e-14,6.74880200925012e-12
"AT1G10050",278.304459136851,1.02661023995872,0.136505219661297,7.52066655404082,5.44976787944485e-14,6.89054230832443e-12
"AT3G26470",180.11446818988,0.697173170781209,0.0927011027802938,7.52065671142601,5.45017820285782e-14,6.89054230832443e-12
"AT3G47480",20.6586678031762,2.83057404232616,0.376310092113341,7.52191902808074,5.39780124932343e-14,6.89054230832443e-12
"AT1G78110",128.149300492585,0.888532089654646,0.118228381194376,7.51538742794621,5.67426436956808e-14,7.1370606252511e-12
"AT4G02110",473.158074627843,1.6453603091109,0.219321470273409,7.50204850924889,6.28281109549641e-14,7.86216876220614e-12
"AT3G16720",201.440106601263,1.3838463020586,0.185110978244903,7.47576570109073,7.67556052763074e-14,9.55626766808118e-12
"AT1G05060",112.569025532389,0.482655607598782,0.0646294101884306,7.46804908464386,8.13924853212078e-14,1.00823913508751e-11
"AT4G23220",37.6644150822367,1.7085035010071,0.229082607882675,7.45802362212549,8.7829926445195e-14,1.08251487734739e-11
"AT4G32670",150.071144357423,0.34246071948313,0.0459913603434282,7.44619678404589,9.60694761291032e-14,1.17814802050926e-11
