"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT3G09210",2175.09137133207,-0.174947233304527,0.036558029766268,-4.78546667922326,1.70590487127743e-06,0.000203612612149958
"AT5G58330",12469.264996697,-0.158097953541533,0.0330527710029323,-4.78319816294697,1.72527886304911e-06,0.000204781016161357
"AT1G12800",11662.1744540217,-0.171907301276768,0.0359605668496301,-4.78043914033952,1.74912704107253e-06,0.000206464636643727
"AT4G24620",5435.95369463358,-0.145822636729361,0.0305317137522333,-4.77610388701797,1.78724086379539e-06,0.000209804401401036
"AT1G74940",300.476078028586,0.44972969675741,0.0941959544786449,4.77440564455842,1.80238762390907e-06,0.000209999589906155
"AT3G13180",1097.586465737,-0.193766931109489,0.0406036388680742,-4.77215679459322,1.8226352175535e-06,0.000209999589906155
"AT3G22260",243.617222756736,0.287973921526847,0.0603523974488825,4.7715407125418,1.828220160194e-06,0.000209999589906155
"AT5G27920",222.480462869068,0.569393333324267,0.119319428497277,4.77200855296805,1.8239775664249e-06,0.000209999589906155
"AT4G15470",3235.69646876216,0.167275087672193,0.0350741233699333,4.76918798248815,1.84969995244806e-06,0.000210206593000281
"AT5G49015",89.3494062151255,0.508294563152081,0.106571418643539,4.76952047389207,1.8466497494156e-06,0.000210206593000281
"AT1G04020",309.46363126369,-0.263198774249674,0.0552695303680606,-4.7620953624345,1.91593099356892e-06,0.000210443317225845
"AT1G05300",419.878308064729,0.745417176729042,0.156547679027668,4.76159839199724,1.92065615558895e-06,0.000210443317225845
"AT1G63800",528.922208102595,0.261196722298064,0.054878666901739,4.75953110824904,1.94043217849246e-06,0.000210443317225845
"AT2G33480",495.884975881182,0.304042027907863,0.0638442993961681,4.76224237376644,1.91453536143732e-06,0.000210443317225845
"AT3G16260",1516.59880831002,-0.149820579320048,0.0314686397373268,-4.7609486959278,1.92685031052604e-06,0.000210443317225845
"AT3G56910",8595.01386231724,-0.222321784430316,0.0466547967848062,-4.76525030118057,1.88619352381129e-06,0.000210443317225845
"AT4G36500",1060.33342044982,0.432258071334997,0.090723260741202,4.76457821074201,1.89249102749486e-06,0.000210443317225845
"AT5G22640",6916.55077196183,-0.187856017766626,0.0394693997039811,-4.75953572072386,1.94038783772143e-06,0.000210443317225845
"AT5G37780",1467.62631215599,0.174566194505916,0.0366207095537997,4.76687089444459,1.87109122358363e-06,0.000210443317225845
"AT1G09660",1033.50634177289,-0.220290635680141,0.0463953294957333,-4.74812094394975,2.05315253027423e-06,0.000220495967388108
"AT1G11530",379.929972119169,0.268643420376238,0.0565916984930036,4.7470464313675,2.06408581687908e-06,0.000220495967388108
"AT1G25400",130.81313863817,1.28014058924595,0.269637197489093,4.74764090847565,2.05803005320085e-06,0.000220495967388108
"AT1G04400",2010.71268543418,0.192917576244286,0.0406578302797639,4.7449058377398,2.08603350406534e-06,0.000221731869723165
"AT4G24220",3586.23963512826,0.297235057366825,0.0626565521340939,4.74387828954743,2.09664849980334e-06,0.000221756906922269
"AT1G33260",688.33448552816,0.409397067347449,0.0863197983440566,4.74279452919548,2.1079003987794e-06,0.000221848729162177
"AT2G22360",2757.81008383846,-0.20104839550291,0.042401520995382,-4.74153735015321,2.12102544167011e-06,0.000222135826280794
"AT1G02860",246.343217410513,0.388425323840484,0.0820280278426426,4.73527566194343,2.18757560336008e-06,0.000227988062272137
"AT1G20470",141.511137042381,-0.490293009267807,0.103631159460727,-4.73113503524595,2.23267934524132e-06,0.000230440551744352
"AT3G18420",795.886948081973,-0.191400329169375,0.0404513995874421,-4.73161203620739,2.22743822706352e-06,0.000230440551744352
"AT3G02460",481.266359162798,0.21939120340816,0.0464227932450808,4.72593715440439,2.2905648765388e-06,0.000234764916064729
"AT5G26742",22064.9574046208,-0.179116655771399,0.0379205578349258,-4.72347101409009,2.31853017971719e-06,0.000234764916064729
"AT5G47070",326.400845101359,0.313410043613373,0.0663513864837435,4.72348899129878,2.31832514233611e-06,0.000234764916064729
